IRIS;REG;DEP;UU2010;COM;LIBCOM;TRIRIS;GRD_QUART;TYP_IRIS;LAB_IRIS;P17_LOG;P17_RP;P17_RSECOCC;P17_LOGVAC;P17_MAISON;P17_APPART;P17_RP_1P;P17_RP_2P;P17_RP_3P;P17_RP_4P;P17_RP_5PP;P17_RP_M30M2;P17_RP_3040M2;P17_RP_4060M2;P17_RP_6080M2;P17_RP_80100M2;P17_RP_100120M2;P17_RP_120M2P;P17_RP_ACHTOT;P17_RP_ACH19;P17_RP_ACH45;P17_RP_ACH70;P17_RP_ACH90;P17_RP_ACH05;P17_RP_ACH14;P17_RPMAISON_ACHTOT;P17_RPMAISON_ACH19;P17_RPMAISON_ACH45;P17_RPMAISON_ACH70;P17_RPMAISON_ACH90;P17_RPMAISON_ACH05;P17_RPMAISON_ACH14;P17_RPAPPART_ACHTOT;P17_RPAPPART_ACH19;P17_RPAPPART_ACH45;P17_RPAPPART_ACH70;P17_RPAPPART_ACH90;P17_RPAPPART_ACH05;P17_RPAPPART_ACH14;P17_MEN_ANEM0002;P17_MEN_ANEM0204;P17_MEN_ANEM0509;P17_MEN_ANEM10P;P17_RP_PROP;P17_RP_LOC;P17_RP_LOCHLMV;P17_RP_GRAT;P17_RP_CCCOLL;P17_RP_CCIND;P17_RP_CINDELEC;P17_RP_GARL;P17_RP_VOIT1P;C17_RP_HSTU1P;C17_RP_HSTU1P_SUROCC;P17_NPER_RP_PROP;P17_NPER_RP_LOC;P17_NPER_RP_LOCHLMV;P17_NPER_RP_GRAT;P17_RP_SDB
624570101;32;62;00752;62457;Houdain;ZZZZZZ;6245701;H;4;1227;1165;6;56;1192;28;7;55;134;332;637;8;19;187;374;438;94;45;1123;40;344;473;187;48;32;1094;40;341;465;181;43;23;23;0;2;6;4;4;7;117;226;204;618;219;861;465;85;10.0;1042.0;67.0;624;891;1152;10;515;2324;1364;121;1138.0
624570102;32;62;00752;62457;Houdain;ZZZZZZ;6245701;H;4;848;806;2;40;831;17;0;25;119;232;429;3;9;124;192;341;90;47;803;26;156;164;387;36;34;791;22;153;162;384;36;34;12;4;3;2;3;0;0;39;112;114;541;435;350;228;21;11.0;643.0;79.0;570;676;805;10;960;832;554;32;791.0
624570103;32;62;00752;62457;Houdain;ZZZZZZ;6245701;H;4;1197;1084;9;104;1069;126;12;57;100;249;667;13;9;91;215;351;239;166;1078;115;135;388;220;188;33;979;108;132;373;207;130;29;98;7;2;15;13;56;4;99;167;149;670;791;274;39;19;41.0;745.0;175.0;748;940;1070;5;1865;565;73;34;1064.0
624580000;32;62;62000;62458;Houlle;ZZZZZZ;6245800;Z;5;538;447;72;19;460;24;3;21;65;109;249;10;10;35;77;140;101;74;435;39;35;60;156;80;65;407;37;34;54;151;69;62;19;2;0;6;5;5;1;55;73;73;246;320;123;20;4;1.0;100.0;169.0;340;418;445;0;812;306;60;8;437.0
624590000;32;62;62000;62459;Houvin-Houvigneul;ZZZZZZ;6245900;Z;5;127;97;12;17;125;0;0;1;13;25;58;0;0;1;7;34;24;32;97;31;24;9;15;12;7;95;31;23;9;15;11;7;0;0;0;0;0;0;0;4;10;19;64;77;18;0;2;0.0;44.0;8.0;88;92;94;0;173;55;0;4;97.0
624600000;32;62;62000;62460;Hubersent;ZZZZZZ;6246000;Z;5;127;106;14;7;126;1;0;3;10;28;65;0;0;6;16;27;25;31;102;19;2;11;35;24;10;101;19;2;10;35;24;10;1;0;0;1;0;0;0;10;14;15;67;84;19;0;3;0.0;39.0;14.0;90;94;106;0;208;58;0;3;105.0
624610000;32;62;62206;62461;Huby-Saint-Leu;ZZZZZZ;6246100;Z;5;460;365;32;63;399;1;35;13;48;100;169;0;37;36;76;99;68;49;365;28;83;88;121;34;11;329;27;48;88;121;34;11;1;1;0;0;0;0;0;38;60;54;213;215;144;83;6;36.0;219.0;43.0;260;297;335;10;473;314;162;13;357.0
624620000;32;62;62000;62462;Huclier;ZZZZZZ;6246200;Z;5;49;46;0;3;49;0;0;1;0;8;37;0;0;0;3;10;12;21;44;2;8;4;7;10;14;44;2;8;4;7;10;14;0;0;0;0;0;0;0;6;5;10;25;36;10;0;0;0.0;14.0;11.0;44;46;43;5;110;27;0;0;44.0
624630000;32;62;62000;62463;Hucqueliers;ZZZZZZ;6246300;Z;5;252;206;14;31;221;31;1;11;32;54;108;1;3;14;35;58;40;55;202;44;20;33;61;35;9;184;42;19;32;56;28;7;18;2;1;1;4;7;2;20;29;25;131;129;67;22;10;6.0;64.0;65.0;168;171;213;5;277;143;35;20;200.0
624640000;32;62;00752;62464;Hulluch;ZZZZZZ;6246400;Z;5;1426;1364;5;57;1340;84;8;92;218;341;705;8;53;178;319;425;213;168;1362;10;249;291;290;305;216;1283;10;241;283;276;288;185;77;0;8;7;14;17;30;160;239;191;774;740;593;293;31;21.0;876.0;314.0;1101;1159;1361;55;1957;1405;768;57;1333.0
624650000;32;62;62000;62465;Humbercamps;ZZZZZZ;6246500;Z;5;110;95;4;11;110;0;0;4;6;19;66;0;0;6;16;30;22;21;91;30;9;14;27;7;4;91;30;9;14;27;7;4;0;0;0;0;0;0;0;11;5;10;69;91;3;0;1;0.0;49.0;25.0;71;85;95;0;210;7;0;1;88.0
624660000;32;62;62000;62466;Humbert;ZZZZZZ;6246600;Z;5;112;89;10;13;112;0;1;0;4;12;72;0;0;2;10;26;27;25;89;20;7;17;26;10;10;89;20;7;17;26;10;10;0;0;0;0;0;0;0;6;12;18;53;68;21;13;0;0.0;11.0;20.0;86;83;84;0;172;60;43;0;85.0
624670000;32;62;62000;62467;Humeroeuille;ZZZZZZ;6246700;Z;5;90;74;14;2;90;0;0;0;9;23;41;0;1;2;11;25;20;14;74;19;8;10;16;7;13;74;19;8;10;16;7;13;0;0;0;0;0;0;0;5;13;12;43;62;12;1;0;1.0;21.0;15.0;65;67;76;5;142;34;3;0;74.0
624680000;32;62;62000;62468;Humières;ZZZZZZ;6246800;Z;5;125;102;11;12;125;0;0;3;14;20;65;2;1;1;14;23;22;39;99;26;11;22;16;12;13;99;26;11;22;16;12;13;0;0;0;0;0;0;0;9;21;14;58;83;19;0;0;1.0;51.0;11.0;87;92;95;0;190;39;0;0;100.0
624690000;32;62;62000;62469;Inchy-en-Artois;ZZZZZZ;6246900;Z;5;275;245;1;29;261;12;1;8;11;62;163;0;4;7;38;82;55;59;245;12;137;33;24;10;28;233;12;131;32;24;9;24;12;0;6;1;0;1;4;19;48;43;135;179;60;0;6;1.0;164.0;45.0;180;215;239;0;445;166;0;13;235.0
624700000;32;62;62000;62470;Incourt;ZZZZZZ;6247000;Z;5;47;37;6;4;47;0;0;0;7;6;23;0;0;1;6;12;10;7;37;9;4;13;5;4;1;37;9;4;13;5;4;1;0;0;0;0;0;0;0;2;4;5;25;30;6;0;0;0.0;22.0;5.0;29;33;37;0;65;21;0;0;37.0
624710000;32;62;62000;62471;Bellinghem;ZZZZZZ;6247100;Z;5;411;396;1;14;409;2;0;5;36;88;266;0;2;14;49;133;100;97;386;45;19;36;93;105;87;384;45;19;36;93;104;86;2;0;0;0;0;1;1;17;44;88;246;339;54;21;3;5.0;139.0;90.0;339;380;401;5;918;149;64;3;381.0
624720000;32;62;62000;62472;Inxent;ZZZZZZ;6247200;Z;5;112;74;32;6;112;0;0;0;11;20;43;1;0;7;10;19;21;16;74;13;11;14;19;11;6;74;13;11;14;19;11;6;0;0;0;0;0;0;0;3;10;9;52;68;3;0;3;1.0;33.0;18.0;60;68;80;0;151;8;0;3;70.0
624730101;32;62;00752;62473;Isbergues;ZZZZZZ;6247301;H;4;999;854;0;145;874;119;13;42;94;226;479;7;30;142;211;266;98;99;846;156;282;251;99;48;10;746;154;264;207;75;37;8;97;2;18;44;21;10;2;95;146;120;493;506;340;63;8;17.0;478.0;195.0;520;696;850;10;1121;754;140;15;821.0
624730102;32;62;00752;62473;Isbergues;ZZZZZZ;6247301;H;4;1049;974;5;70;978;20;52;16;75;220;612;5;50;81;218;394;154;74;969;58;94;326;401;55;36;905;58;93;322;349;54;30;15;0;1;4;4;1;5;64;122;146;642;694;257;149;23;61.0;658.0;124.0;785;813;910;25;1531;592;338;41;953.0
624730103;32;62;00752;62473;Isbergues;ZZZZZZ;6247301;H;4;1369;1245;5;118;1253;115;4;46;137;380;679;5;11;121;361;404;197;146;1222;197;190;403;278;107;47;1143;195;185;387;248;85;42;78;2;5;15;29;22;4;122;177;154;792;927;300;101;18;3.0;789.0;237.0;992;1069;1254;15;2106;665;240;36;1199.0
624730104;32;62;00752;62473;Isbergues;ZZZZZZ;6247301;H;4;867;797;3;67;803;62;0;15;123;227;432;3;8;73;207;320;119;67;773;47;61;374;194;77;20;724;47;54;342;186;76;20;47;0;6;31;8;1;0;67;95;86;549;575;220;118;3;33.0;532.0;89.0;665;689;789;5;1307;503;275;8;696.0
624740000;32;62;62503;62474;Isques;ZZZZZZ;6247400;Z;5;509;472;15;21;487;19;1;18;39;137;277;1;1;27;103;175;97;68;470;37;33;81;205;66;50;452;36;31;74;202;65;46;17;1;2;6;3;1;4;35;60;68;310;352;106;55;14;2.0;238.0;145.0;408;440;467;10;817;294;152;42;464.0
624750000;32;62;62000;62475;Ivergny;ZZZZZZ;6247500;Z;5;105;94;3;8;105;0;0;2;3;20;69;0;0;2;3;21;50;19;94;27;16;12;12;17;11;94;27;16;12;12;17;11;0;0;0;0;0;0;0;10;14;21;50;78;13;0;3;0.0;42.0;17.0;85;90;94;0;216;37;0;6;92.0
624760000;32;62;62000;62476;Izel-lès-Équerchin;ZZZZZZ;6247600;Z;5;432;401;1;30;430;0;1;5;24;94;277;1;1;14;37;133;108;107;369;12;99;64;91;71;31;367;12;99;64;91;69;31;0;0;0;0;0;0;0;37;64;39;260;349;50;14;2;2.0;277.0;77.0;361;369;400;0;893;113;26;5;393.0
624770000;32;62;62000;62477;Izel-lès-Hameau;ZZZZZZ;6247700;Z;5;300;283;3;14;292;8;0;5;14;62;201;0;2;4;15;75;79;108;282;75;19;23;82;54;29;274;74;18;23;81;49;29;8;1;1;0;1;5;0;18;31;48;186;250;28;4;5;0.0;131.0;79.0;246;261;286;0;646;70;5;11;278.0
624780000;32;62;62000;62478;Journy;ZZZZZZ;6247800;Z;5;133;116;4;13;133;0;0;2;10;22;81;0;0;3;15;50;30;17;114;10;11;21;33;23;14;114;10;11;21;33;23;14;0;0;0;0;0;0;0;4;20;20;71;92;23;0;0;1.0;32.0;14.0;90;110;122;10;211;76;0;0;110.0
624790000;32;62;00752;62479;Labeuvrière;ZZZZZZ;6247900;Z;5;739;667;8;64;724;13;2;14;65;168;418;4;12;62;116;224;136;113;658;68;120;167;177;70;56;650;68;119;164;175;68;56;6;0;1;2;2;1;0;47;78;106;436;556;99;24;12;3.0;370.0;162.0;525;611;665;0;1378;236;60;27;648.0
624800000;32;62;00752;62480;Labourse;ZZZZZZ;6248000;Z;5;1086;1023;4;59;1084;2;1;38;107;298;579;4;7;80;208;323;213;188;949;89;193;149;171;139;208;947;89;193;149;169;139;208;2;0;0;0;2;0;0;124;185;205;509;687;321;188;15;6.0;640.0;215.0;829;921;1030;25;1908;860;551;31;1000.0
624810000;32;62;62000;62481;Labroye;ZZZZZZ;6248100;Z;5;99;71;20;9;99;0;0;2;7;21;40;0;0;0;11;29;19;12;66;11;12;5;17;19;2;66;11;12;5;17;19;2;0;0;0;0;0;0;0;1;16;5;48;57;14;5;0;1.0;33.0;7.0;64;67;75;5;138;27;11;0;70.0
624830000;32;62;62000;62483;Lacres;ZZZZZZ;6248300;Z;5;111;90;13;8;108;0;0;1;8;19;62;1;0;5;11;21;22;30;90;32;3;9;8;20;18;89;32;3;9;7;20;18;0;0;0;0;0;0;0;3;13;18;56;78;11;0;1;0.0;35.0;8.0;71;84;90;5;216;30;0;1;89.0
624840000;32;62;62000;62484;Lagnicourt-Marcel;ZZZZZZ;6248400;Z;5;142;129;3;10;142;0;0;2;9;22;96;0;0;5;16;34;31;43;129;2;77;17;10;8;15;129;2;77;17;10;8;15;0;0;0;0;0;0;0;11;19;15;85;112;16;0;1;1.0;81.0;19.0;112;116;130;0;287;43;0;1;126.0
624850000;32;62;62000;62485;Laires;ZZZZZZ;6248500;Z;5;153;130;5;18;153;0;0;2;11;33;84;0;2;2;18;33;39;36;130;25;23;17;34;10;21;130;25;23;17;34;10;21;0;0;0;0;0;0;0;15;21;27;67;90;38;9;2;0.0;41.0;32.0;109;123;130;0;251;109;25;4;127.0
624860000;32;62;00752;62486;Lambres;ZZZZZZ;6248600;Z;5;468;433;4;31;456;11;1;13;39;126;254;0;5;24;76;157;108;63;422;57;60;81;120;52;52;412;54;58;79;118;51;52;9;2;2;2;2;1;0;32;78;47;276;342;89;13;2;7.0;240.0;83.0;376;395;435;0;829;226;34;6;415.0
624870000;32;62;62302;62487;Landrethun-le-Nord;ZZZZZZ;6248700;Z;5;503;472;7;24;480;21;3;34;70;111;255;2;5;36;96;146;102;83;472;22;24;92;111;123;100;452;22;24;88;111;114;92;19;0;0;3;0;8;8;38;78;101;255;311;156;91;4;3.0;233.0;111.0;390;422;471;15;874;417;213;8;466.0
624880000;32;62;62000;62488;Landrethun-lès-Ardres;ZZZZZZ;6248800;Z;5;302;277;10;15;299;3;0;3;27;50;198;0;1;4;26;73;68;105;266;47;19;27;74;70;29;263;45;19;27;74;70;28;3;2;0;0;0;0;1;21;38;52;167;241;34;1;3;2.0;96.0;69.0;242;265;277;0;642;107;1;4;272.0
624890000;32;62;00752;62489;Lapugnoy;ZZZZZZ;6248900;Z;5;1601;1479;5;117;1481;113;47;84;177;381;790;5;49;140;315;540;240;190;1429;108;221;417;400;142;141;1330;108;215;393;342;135;138;94;0;7;24;53;7;3;143;269;203;864;1021;446;145;12;17.0;877.0;361.0;1130;1290;1452;15;2470;970;322;19;1445.0
624900000;32;62;62000;62490;Lattre-Saint-Quentin;ZZZZZZ;6249000;Z;5;111;105;1;6;110;0;0;3;5;22;75;0;2;3;7;21;24;48;98;31;6;3;21;19;18;97;30;6;3;21;19;18;0;0;0;0;0;0;0;11;15;17;62;85;18;3;2;2.0;39.0;25.0;94;101;105;0;213;48;8;6;102.0
624910000;32;62;00752;62491;Laventie;ZZZZZZ;6249100;Z;5;2093;1929;19;146;1889;200;12;69;164;425;1259;8;27;99;302;563;448;481;1871;70;414;223;611;303;250;1702;67;384;192;563;279;218;165;2;28;31;47;25;32;197;327;320;1084;1444;439;125;46;14.0;892.0;701.0;1618;1806;1912;5;3739;1032;313;92;1895.0
624920000;32;62;62000;62492;Lebiez;ZZZZZZ;6249200;Z;5;140;94;30;15;140;0;1;1;14;35;43;29;0;4;9;27;14;10;94;36;13;15;10;15;4;94;36;13;15;10;15;4;0;0;0;0;0;0;0;5;11;11;67;67;23;4;4;1.0;21.0;13.0;71;85;91;5;164;82;15;4;86.0
624930000;32;62;62000;62493;Lebucquière;ZZZZZZ;6249300;Z;5;110;103;0;7;109;1;0;2;9;22;70;0;0;4;15;34;22;28;103;0;67;17;7;5;8;102;0;67;17;7;4;8;1;0;0;0;0;1;0;10;8;20;65;90;11;0;2;0.0;72.0;11.0;89;94;107;0;208;24;0;2;100.0
624940000;32;62;62000;62494;Léchelle;ZZZZZZ;6249400;Z;5;24;19;1;4;24;0;0;0;2;3;14;0;0;1;2;4;3;9;18;1;10;1;2;2;2;18;1;10;1;2;2;2;0;0;0;0;0;0;0;1;1;4;13;16;1;0;2;0.0;9.0;4.0;16;17;20;0;44;2;0;3;18.0
624950000;32;62;62000;62495;Ledinghem;ZZZZZZ;6249500;Z;5;130;115;7;8;130;0;0;0;11;25;78;0;0;1;7;41;32;35;115;29;15;16;9;17;29;115;29;15;16;9;17;29;0;0;0;0;0;0;0;6;27;22;59;88;25;5;2;1.0;32.0;22.0;104;109;112;0;248;88;16;2;114.0
624960000;32;62;62000;62496;Lefaux;ZZZZZZ;6249600;Z;5;122;102;11;9;118;4;0;2;6;20;73;0;1;5;11;23;33;28;96;25;9;14;19;22;5;93;23;8;14;19;22;5;3;2;1;0;0;0;0;10;18;8;65;80;18;0;3;5.0;35.0;24.0;90;98;102;0;192;39;0;7;101.0
624970101;32;62;00756;62497;Leforest;ZZZZZZ;6249701;H;4;988;934;3;51;931;51;43;49;167;279;396;5;66;135;263;300;102;63;933;15;72;311;299;172;64;884;15;71;311;254;171;62;44;0;0;0;42;1;1;72;137;171;554;427;480;342;27;56.0;758.0;81.0;721;725;890;10;1117;1001;734;46;909.0
624970102;32;62;00756;62497;Leforest;ZZZZZZ;6249701;H;4;1028;949;0;79;912;112;1;43;88;247;570;2;9;82;203;341;200;112;948;71;134;162;325;196;60;850;61;131;156;287;161;54;95;9;3;5;37;35;6;82;157;137;573;662;279;189;8;5.0;663.0;178.0;730;829;950;10;1740;689;472;28;923.0
624970103;32;62;00756;62497;Leforest;ZZZZZZ;6249701;H;4;988;912;0;76;975;11;3;7;74;338;490;0;7;54;290;292;163;106;839;71;291;163;80;58;176;832;71;289;162;80;57;173;5;0;1;1;0;1;2;107;212;107;486;485;404;285;23;9.0;712.0;113.0;609;764;900;30;1309;1174;836;51;885.0
624980101;32;62;00756;62498;Lens;620361;6249801;H;1;890;721;0;169;588;294;9;46;262;181;223;4;19;177;303;154;57;7;719;23;252;318;52;12;63;553;23;245;201;34;3;47;158;0;0;115;18;9;16;98;137;117;370;66;599;445;56;35.0;619.0;55.0;259;424;716;49;166;1374;1000;141;673.0
624980102;32;62;00756;62498;Lens;620361;6249801;H;1;1544;1334;19;191;1115;414;7;207;355;379;386;14;59;341;417;340;101;62;1334;14;263;613;179;178;87;982;14;260;495;114;64;35;343;0;3;109;66;114;51;160;243;233;697;449;776;391;109;86.0;1035.0;179.0;780;957;1327;49;951;1520;756;162;1306.0
624980103;32;62;00756;62498;Lens;620361;6249801;H;1;1200;1083;9;108;1118;82;22;60;158;231;612;25;24;125;318;434;102;55;1083;21;486;372;111;46;46;1021;21;483;353;104;45;15;62;0;3;20;7;1;31;69;186;139;689;254;769;577;60;43.0;895.0;99.0;626;820;1061;14;666;1956;1404;119;1053.0
624980104;32;62;00756;62498;Lens;620361;6249801;H;1;794;704;3;87;747;48;23;18;190;273;200;21;43;123;286;180;37;15;704;32;426;138;40;15;53;658;32;410;122;35;12;47;46;0;16;16;5;3;6;129;145;113;318;110;549;427;45;28.0;632.0;33.0;435;535;685;36;279;1404;1129;87;672.0
624980105;32;62;00756;62498;Lens;620361;6249801;H;1;1275;1091;3;182;785;490;48;182;289;273;298;49;95;271;352;262;39;23;1091;16;165;369;264;267;10;727;8;149;308;65;189;7;364;8;16;62;198;78;3;143;190;164;594;159;862;664;70;24.0;983.0;77.0;812;780;1051;40;265;1754;1375;134;1054.0
624980201;32;62;00756;62498;Lens;620371;6249802;A;3;129;123;0;5;129;0;0;0;25;41;57;0;0;10;28;51;33;1;123;0;6;3;0;12;103;123;0;6;3;0;12;103;0;0;0;0;0;0;0;7;8;97;12;28;96;87;0;0.0;119.0;4.0;120;104;123;5;85;335;307;0;119.0
624980202;32;62;00756;62498;Lens;620371;6249802;H;1;894;743;3;148;832;59;26;22;106;216;373;22;28;99;269;262;54;9;743;19;187;392;70;54;21;710;16;187;379;53;54;21;29;3;0;13;14;0;0;58;120;111;454;195;511;362;37;16.0;589.0;60.0;422;556;727;23;394;1312;897;56;718.0
624980203;32;62;00756;62498;Lens;620371;6249802;H;1;747;651;4;93;622;125;29;36;109;209;269;24;18;89;201;243;50;25;651;35;267;229;91;28;0;548;28;248;201;48;23;0;103;8;19;28;43;5;0;91;123;75;362;118;518;333;15;6.0;449.0;98.0;339;476;622;23;267;1414;1002;38;628.0
624980204;32;62;00756;62498;Lens;620371;6249802;H;1;1219;1088;3;128;77;1141;22;224;489;287;66;12;66;388;504;105;11;2;1088;0;13;189;733;12;141;66;0;3;6;1;4;51;1021;0;10;183;731;8;90;142;261;304;381;7;1071;867;11;1002.0;74.0;12.0;156;487;1073;62;20;1968;1662;32;1051.0
624980205;32;62;00756;62498;Lens;620371;6249802;H;2;315;236;0;80;3;313;4;98;60;34;40;0;11;102;61;51;9;1;235;0;5;105;45;8;73;0;0;0;0;0;0;0;235;0;5;105;45;8;73;28;103;25;79;0;235;231;1;232.0;1.0;3.0;77;125;236;25;0;516;509;3;213.0
624980206;32;62;00756;62498;Lens;620371;6249802;H;1;1493;1339;5;148;853;579;160;123;297;283;476;117;105;195;340;361;148;74;1226;21;117;482;361;206;39;769;18;101;310;217;102;20;402;3;16;172;91;104;16;206;294;219;620;433;864;432;43;290.0;807.0;225.0;775;941;1181;23;977;1661;928;98;1312.0
624980207;32;62;00756;62498;Lens;620371;6249802;A;3;195;147;0;48;159;36;0;3;14;47;84;0;0;9;41;58;25;15;147;3;61;48;21;7;8;133;3;55;39;21;7;8;15;0;6;9;0;0;0;12;27;21;87;51;88;48;9;6.0;111.0;15.0;95;110;147;3;131;246;126;24;141.0
624980301;32;62;00756;62498;Lens;620381;6249803;H;1;1073;939;0;135;916;140;22;70;94;285;468;20;38;69;281;350;116;65;901;0;322;303;169;49;59;828;0;316;300;169;27;17;67;0;0;3;0;22;42;88;171;136;544;351;560;383;28;81.0;771.0;58.0;623;699;927;21;694;1367;910;55;902.0
624980302;32;62;00756;62498;Lens;620381;6249803;H;1;985;832;4;149;728;257;12;123;144;154;398;9;23;160;235;260;91;54;832;8;205;288;149;122;59;654;8;196;271;118;59;1;178;0;9;17;31;64;58;103;145;153;431;242;570;337;20;6.0;634.0;156.0;409;616;822;32;560;1484;971;26;807.0
624980303;32;62;00756;62498;Lens;620381;6249803;H;1;1485;1176;32;277;523;958;103;206;318;197;351;94;77;293;276;244;100;93;1133;15;268;345;171;199;136;421;12;219;131;45;12;3;709;3;50;211;126;187;133;219;307;195;455;421;728;326;27;63.0;658.0;422.0;578;828;1075;25;763;1291;628;33;1148.0
624980304;32;62;00756;62498;Lens;620381;6249803;H;1;1585;1141;17;427;658;909;90;190;334;191;337;89;100;230;310;193;104;116;1123;16;374;317;145;178;93;514;10;226;138;37;43;60;594;6;148;170;108;128;33;264;290;199;388;425;688;232;29;89.0;767.0;262.0;434;807;1064;50;860;1259;497;48;1104.0
624980305;32;62;00756;62498;Lens;620381;6249803;H;1;1429;1096;19;315;527;898;105;260;210;210;310;167;105;196;178;207;131;112;1089;37;387;382;120;140;23;446;20;238;138;26;10;13;640;18;149;244;90;130;10;235;279;166;416;421;655;67;20;87.0;693.0;306.0;447;744;991;30;800;1076;116;60;1047.0
624990000;32;62;62000;62499;Lépine;ZZZZZZ;6249900;Z;5;137;108;21;8;136;0;0;3;13;29;63;0;0;4;13;44;20;28;102;28;14;19;21;9;11;101;28;14;18;21;9;11;0;0;0;0;0;0;0;6;17;11;74;89;16;2;3;0.0;34.0;18.0;88;102;109;5;226;41;3;6;107.0
625000000;32;62;62000;62500;Lespesses;ZZZZZZ;6250000;Z;5;192;174;1;17;192;0;0;2;16;39;117;0;0;8;20;61;41;44;171;31;13;30;52;27;18;171;31;13;30;52;27;18;0;0;0;0;0;0;0;7;18;27;122;153;17;0;4;1.0;97.0;33.0;157;163;175;0;358;39;0;8;170.0
625010000;32;62;62111;62501;Lespinoy;ZZZZZZ;6250100;Z;5;98;89;0;9;98;0;0;2;7;28;52;0;1;1;14;29;23;21;89;27;2;12;26;9;13;89;27;2;12;26;9;13;0;0;0;0;0;0;0;3;19;11;56;74;14;0;1;0.0;31.0;14.0;77;84;90;0;183;37;0;2;87.0
625020000;32;62;00752;62502;Lestrem;ZZZZZZ;6250200;Z;5;1809;1676;14;119;1719;88;23;46;134;293;1180;16;30;62;211;441;371;545;1635;74;276;238;496;289;262;1565;74;259;218;483;277;254;69;0;17;20;12;12;8;153;236;275;1012;1341;312;51;23;19.0;715.0;554.0;1462;1591;1630;10;3660;750;91;44;1645.0
625030000;32;62;62000;62503;Leubringhen;ZZZZZZ;6250300;Z;5;122;109;8;5;118;1;0;2;4;25;78;0;2;3;10;25;26;43;108;9;3;22;22;36;16;106;9;3;21;21;36;16;1;0;0;0;1;0;0;5;9;24;71;97;8;0;4;0.0;36.0;35.0;86;105;110;0;269;21;0;5;106.0
625040000;32;62;62000;62504;Leulinghem;ZZZZZZ;6250400;Z;5;100;93;1;5;100;0;0;1;5;23;64;2;1;4;9;34;18;25;91;16;9;5;30;12;18;91;16;9;5;30;12;18;0;0;0;0;0;0;0;6;16;17;54;68;25;9;0;0.0;31.0;31.0;83;90;91;0;188;64;19;0;92.0
625050000;32;62;62302;62505;Leulinghen-Bernes;ZZZZZZ;6250500;Z;5;203;186;7;10;200;2;0;2;14;44;126;0;1;7;21;68;53;36;186;27;7;28;66;36;22;183;27;7;26;66;36;20;2;0;0;1;0;0;1;15;41;18;113;105;78;5;2;4.0;77.0;61.0;180;181;187;0;269;195;24;6;179.0
625060000;32;62;62000;62506;Licques;ZZZZZZ;6250600;Z;5;710;639;10;61;683;26;0;9;58;174;398;2;7;37;111;208;146;128;620;101;53;98;161;136;71;599;97;51;92;159;130;70;20;4;2;6;2;5;1;48;100;98;393;456;175;28;8;3.0;216.0;133.0;512;576;640;0;1139;478;75;14;624.0
625070000;32;62;62000;62507;Liencourt;ZZZZZZ;6250700;Z;5;125;112;4;8;125;0;0;1;5;23;83;0;0;2;10;48;21;31;112;26;6;4;33;19;24;112;26;6;4;33;19;24;0;0;0;0;0;0;0;8;15;23;67;101;11;0;0;1.0;26.0;25.0;82;111;109;0;259;32;0;0;111.0
625080000;32;62;62000;62508;Lières;ZZZZZZ;6250800;Z;5;150;142;1;7;150;0;1;2;10;21;108;1;0;8;15;43;38;37;141;32;21;25;20;17;26;141;32;21;25;20;17;26;0;0;0;0;0;0;0;9;13;33;87;118;18;0;6;1.0;78.0;27.0;113;124;140;0;322;52;0;6;137.0
625090000;32;62;62103;62509;Liettres;ZZZZZZ;6250900;Z;5;129;112;1;15;129;0;1;2;7;17;85;0;0;5;16;25;21;45;110;22;18;12;20;16;21;110;22;18;12;20;16;21;0;0;0;0;0;0;0;17;20;12;63;94;16;0;2;0.0;50.0;20.0;92;104;116;0;268;56;0;3;109.0
625100101;32;62;00756;62510;Liévin;620431;6251001;H;1;947;828;3;116;430;517;13;93;204;293;225;9;22;218;352;157;58;13;825;6;178;339;165;116;21;372;6;146;151;27;25;16;453;0;31;188;137;91;5;153;220;153;302;173;643;473;12;139.0;571.0;98.0;291;522;819;69;396;1610;1139;28;809.0
625100102;32;62;00756;62510;Liévin;620431;6251001;H;1;1253;1119;14;120;535;718;39;200;322;264;295;31;85;230;295;292;101;84;1106;10;263;304;163;118;248;493;10;214;193;61;13;2;613;0;50;112;102;104;246;188;299;177;454;487;616;232;16;118.0;579.0;378.0;726;866;1080;19;1123;1053;404;19;1084.0
625100103;32;62;00756;62510;Liévin;620431;6251001;A;3;70;58;0;12;9;61;0;19;33;4;2;0;2;21;35;0;0;0;58;0;5;5;0;49;0;7;0;5;2;0;0;0;51;0;0;2;0;49;0;2;7;9;39;5;54;54;0;51.0;7.0;0.0;14;21;58;2;5;63;63;0;58.0
625100104;32;62;00756;62510;Liévin;620421;6251001;H;1;1087;1033;3;51;964;121;6;40;117;362;509;3;23;67;359;324;160;97;1012;12;260;332;201;77;130;905;12;243;274;184;66;126;104;0;14;57;17;11;4;64;181;193;594;614;369;242;49;17.0;868.0;88.0;794;882;1030;34;1567;928;592;87;1017.0
625100105;32;62;00756;62510;Liévin;620431;6251001;H;1;903;846;0;58;558;343;14;118;198;234;281;17;34;111;290;246;93;55;843;9;228;304;121;125;56;522;9;219;209;48;30;8;318;0;6;95;73;95;48;128;172;119;427;374;448;256;24;6.0;600.0;215.0;494;668;833;23;764;870;521;41;833.0
