DEPCOM;LIBCOM;UU2010;REG;DEP
32285;Montesquiou;32000;76;32
70361;Montessaux;70000;27;70
78418;Montesson;00851;11;78
32286;Montestruc-sur-Gers;32000;76;32
46203;Montet-et-Bouxal;46000;76;46
58175;Mont-et-Marré;58000;27;58
47187;Monteton;47000;75;47
84080;Monteux;00754;93;84
77307;Montévrain;00851;11;77
38254;Monteynard;38000;84;38
12151;Montézic;12000;76;12
09205;Montfa;09000;76;09
81177;Montfa;81000;76;81
38255;Montfalcon;38000;84;38
50342;Montfarville;50000;28;50
02505;Montfaucon;02000;32;02
25395;Montfaucon;25106;27;25
30178;Montfaucon;30000;76;30
46204;Montfaucon;46000;76;46
55346;Montfaucon-d'Argonne;55000;44;55
43141;Montfaucon-en-Velay;43000;84;43
93047;Montfermeil;00851;11;93
82128;Montfermier;82000;76;82
63238;Montfermy;63000;84;63
11243;Montferrand;11000;76;11
24290;Montferrand-du-Périgord;24000;75;24
26199;Montferrand-la-Fare;26000;84;26
25397;Montferrand-le-Château;25105;27;25
38256;Montferrat;38000;84;38
83082;Montferrat;83000;93;83
66116;Montferrer;66000;76;66
09206;Montferrier;09000;76;09
34169;Montferrier-sur-Lez;34701;76;34
10247;Montfey;10000;44;10
14445;Montfiquet;14000;28;14
39353;Montfleur;39000;27;39
53156;Montflours;53000;52;53
25398;Montflovin;25000;27;25
04127;Montfort;04203;93;04
64403;Montfort;64000;75;64
40194;Montfort-en-Chalosse;40000;75;40
78420;Montfort-l'Amaury;78201;11;78
72241;Montfort-le-Gesnois;72205;52;72
83083;Montfort-sur-Argens;83204;93;83
11244;Montfort-sur-Boulzane;11000;76;11
35188;Montfort-sur-Meu;35208;53;35
27413;Montfort-sur-Risle;27000;28;27
12152;Montfranc;12000;76;12
30179;Montfrin;30206;76;30
26200;Montfroc;26000;84;26
04128;Montfuron;04000;93;04
09207;Montgaillard;09301;76;09
11245;Montgaillard;11000;76;11
40195;Montgaillard;40000;75;40
65320;Montgaillard;65000;76;65
81178;Montgaillard;81000;76;81
82129;Montgaillard;82000;76;82
31376;Montgaillard-de-Salies;31000;76;31
31377;Montgaillard-Lauragais;31000;76;31
31378;Montgaillard-sur-Save;31000;76;31
05084;Montgardin;05000;93;05
09208;Montgauch;09000;76;09
61286;Montgaudry;61000;28;61
31379;Montgazin;31000;76;31
31380;Montgeard;31000;76;31
77308;Montgé-en-Goële;77000;11;77
05085;Montgenèvre;05000;93;05
51376;Montgenost;51000;44;51
60416;Montgérain;60000;32;60
35189;Montgermont;35701;53;35
91421;Montgeron;00851;11;91
95422;Montgeroult;95000;11;95
25400;Montgesoye;25000;27;25
46205;Montgesty;46000;76;46
81179;Montgey;81000;76;81
19144;Montgibaud;19000;75;19
73168;Montgilbert;73000;84;73
31381;Montgiscard;31000;76;31
36127;Montgivray;36202;24;36
02506;Montgobert;02000;32;02
08301;Montgon;08000;44;08
11246;Montgradail;11000;76;11
31382;Montgras;31000;76;31
15132;Montgreleix;15000;84;15
02507;Montgru-Saint-Hilaire;02000;32;02
26201;Montguers;26000;84;26
10248;Montgueux;10000;44;10
17241;Montguyon;17000;75;17
28260;Montharville;28000;24;28
35190;Monthault;35000;53;35
11247;Monthaut;11000;76;11
21428;Monthelie;21000;27;21
51378;Monthelon;51000;44;51
71313;Monthelon;71000;27;71
02508;Monthenault;02000;32;02
52330;Montheries;52000;44;52
08302;Monthermé;08103;44;08
02509;Monthiers;02000;32;02
01261;Monthieux;01000;84;01
73170;Monthion;73401;84;73
37155;Monthodon;37000;24;37
86164;Monthoiron;86000;75;86
08303;Monthois;08000;44;08
39354;Montholier;39000;27;39
89003;Montholon;89000;27;89
41145;Monthou-sur-Bièvre;41000;24;41
41146;Monthou-sur-Cher;41000;24;41
50345;Monthuchon;50000;28;50
02510;Monthurel;02000;32;02
88309;Monthureux-le-Sec;88000;44;88
88310;Monthureux-sur-Saône;88000;44;88
77309;Monthyon;77000;11;77
2B168;Monticello;2B103;94;2B
10249;Montiéramey;10000;44;10
36128;Montierchaume;36000;24;36
10250;Montier-en-l'Isle;10000;44;10
60418;Montiers;60000;32;60
55348;Montiers-sur-Saulx;55000;44;55
32287;Monties;32000;76;32
24291;Montignac;24104;75;24
33292;Montignac;33000;75;33
65321;Montignac;65000;76;65
16226;Montignac-Charente;16000;75;16
47188;Montignac-de-Lauzun;47000;75;47
16227;Montignac-le-Coq;16000;75;16
47189;Montignac-Toupinerie;47000;75;47
30180;Montignargues;30110;76;30
53157;Montigné-le-Brillant;53000;52;53
49209;Montigné-lès-Rairies;49000;52;49
14446;Montigny;14000;28;14
18151;Montigny;18000;24;18
45214;Montigny;45000;24;45
54377;Montigny;54000;44;54
76446;Montigny;76000;28;76
58176;Montigny-aux-Amognes;58000;27;58
55349;Montigny-devant-Sassey;55000;44;55
02511;Montigny-en-Arrouaise;02000;32;02
59413;Montigny-en-Cambrésis;59000;32;59
62587;Montigny-en-Gohelle;00756;32;62
58177;Montigny-en-Morvan;58000;27;58
59414;Montigny-en-Ostrevent;00756;32;59
02512;Montigny-l'Allier;02000;32;02
89265;Montigny-la-Resle;89000;27;89
78423;Montigny-le-Bretonneux;00851;11;78
28261;Montigny-le-Chartif;28000;24;28
02513;Montigny-le-Franc;02000;32;02
77310;Montigny-le-Guesdier;77000;11;77
77311;Montigny-Lencoup;77000;11;77
02514;Montigny-Lengrain;02000;32;02
39355;Montigny-lès-Arsures;39000;27;39
70362;Montigny-lès-Cherlieu;70000;27;70
02515;Montigny-lès-Condé;02000;32;02
95424;Montigny-lès-Cormeilles;00851;11;95
80563;Montigny-les-Jongleurs;80000;32;80
57480;Montigny-lès-Metz;57701;44;57
10251;Montigny-les-Monts;10000;44;10
55350;Montigny-lès-Vaucouleurs;55000;44;55
70363;Montigny-lès-Vesoul;70000;27;70
21429;Montigny-Montfort;21000;27;21
21433;Montigny-Mornay-Villeneuve-sur-Vingeanne;21000;27;21
21430;Montigny-Saint-Barthélemy;21000;27;21
02516;Montigny-sous-Marle;02000;32;02
21431;Montigny-sur-Armançon;21000;27;21
21432;Montigny-sur-Aube;21000;27;21
28263;Montigny-sur-Avre;28000;24;28
58178;Montigny-sur-Canne;58000;27;58
54378;Montigny-sur-Chiers;54000;44;54
02517;Montigny-sur-Crécy;02000;32;02
39356;Montigny-sur-l'Ain;39000;27;39
80562;Montigny-sur-l'Hallue;80000;32;80
77312;Montigny-sur-Loing;77203;11;77
08304;Montigny-sur-Meuse;08000;44;08
08305;Montigny-sur-Vence;08000;44;08
51379;Montigny-sur-Vesle;51000;44;51
14713;Montillières-sur-Orne;14000;28;14
49211;Montilliers;49000;52;49
89266;Montillot;89000;27;89
03184;Montilly;03000;84;03
61287;Montilly-sur-Noireau;61000;28;61
17242;Montils;17000;75;17
36129;Montipouret;36000;24;36
11248;Montirat;11000;76;11
81180;Montirat;81000;76;81
28264;Montireau;28000;24;28
32288;Montiron;32000;76;32
25401;Montivernage;25000;27;25
76447;Montivilliers;76701;28;76
11249;Montjardin;11000;76;11
12153;Montjaux;12000;76;12
60420;Montjavoult;60000;32;60
05086;Montjay;05000;93;05
71314;Montjay;71000;27;71
16229;Montjean;16000;75;16
53158;Montjean;53000;52;53
11250;Montjoi;11000;76;11
82130;Montjoi;82000;76;82
09209;Montjoie-en-Couserans;09000;76;09
25402;Montjoie-le-Château;25000;27;25
50347;Montjoie-Saint-Martin;50000;28;50
31383;Montjoire;31000;76;31
26202;Montjoux;26000;84;26
26203;Montjoyer;26000;84;26
04129;Montjustin;04000;93;04
70364;Montjustin-et-Velotte;70000;27;70
39273;Montlainsia;39000;27;39
28265;Montlandon;28000;24;28
12154;Montlaur;12000;76;12
31384;Montlaur;31000;76;31
26204;Montlaur-en-Diois;26000;84;26
08306;Mont-Laurent;08000;44;08
04130;Montlaux;04000;93;04
46206;Montlauzun;46000;76;46
21434;Montlay-en-Auxois;21000;27;21
25403;Montlebon;25000;27;25
88307;Mont-lès-Lamarche;88000;44;88
88308;Mont-lès-Neufchâteau;88000;44;88
71315;Mont-lès-Seurre;71000;27;71
54379;Mont-l'Étroit;54000;44;54
60421;Mont-l'Évêque;60000;32;60
70367;Mont-le-Vernois;70000;27;70
36130;Montlevicq;36000;24;36
54380;Mont-le-Vignoble;54000;44;54
02518;Montlevon;02000;32;02
91425;Montlhéry;00851;11;91
45215;Montliard;45000;24;45
17243;Montlieu-la-Garde;17000;75;17
95426;Montlignon;00851;11;95
21435;Montliot-et-Courcelles;21000;27;21
41148;Montlivault;41000;24;41
60422;Montlognon;60000;32;60
02519;Montloué;02000;32;02
18152;Montlouis;18000;24;18
66117;Mont-Louis;66000;76;66
37156;Montlouis-sur-Loire;37701;24;37
03185;Montluçon;03501;84;03
01262;Montluel;00758;84;01
77313;Montmachoux;77000;11;77
60423;Montmacq;60502;32;60
95427;Montmagny;00851;11;95
25404;Montmahoux;25000;27;25
21436;Montmain;21000;27;21
76448;Montmain;76000;28;76
21437;Montmançon;21000;27;21
03186;Montmarault;03000;84;03
39359;Montmarlon;39000;27;39
60424;Montmartin;60000;32;60
10252;Montmartin-le-Haut;10000;44;10
50349;Montmartin-sur-Mer;50000;28;50
05087;Montmaur;05000;93;05
11252;Montmaur;11000;76;11
26205;Montmaur-en-Diois;26000;84;26
31385;Montmaurin;31000;76;31
55351;Montmédy;55103;44;55
08307;Montmeillant;08000;44;08
71316;Montmelard;71000;27;71
69137;Montmelas-Saint-Sorlin;69000;84;69
73171;Montmélian;73202;84;73
16224;Montmérac;16000;75;16
01263;Montmerle-sur-Saône;00451;84;01
61288;Montmerrei;61000;28;61
83084;Montmeyan;83000;93;83
26206;Montmeyran;26204;84;26
51380;Montmirail;51111;44;51
72208;Montmirail;72000;52;72
26207;Montmiral;26000;84;26
30181;Montmirat;30000;76;30
39360;Montmirey-la-Ville;39000;27;39
39361;Montmirey-le-Château;39000;27;39
16230;Montmoreau;16000;75;16
95428;Montmorency;00851;11;95
10253;Montmorency-Beaufort;10000;44;10
86165;Montmorillon;86202;75;86
63239;Montmorin;63000;84;63
39362;Montmorot;39401;27;39
71317;Montmort;71000;27;71
51381;Montmort-Lucy;51000;44;51
88311;Montmotier;88000;44;88
21438;Montmoyen;21000;27;21
15133;Montmurat;15000;84;15
66118;Montner;66000;76;66
02520;Mont-Notre-Dame;02000;32;02
21439;Montoillot;21000;27;21
44103;Montoir-de-Bretagne;44601;52;44
41149;Montoire-sur-le-Loir;41108;24;41
57481;Montois-la-Montagne;00454;44;57
26208;Montoison;26000;84;26
03187;Montoldre;03000;84;03
11253;Montolieu;11000;76;11
77314;Montolivet;77000;11;77
80565;Montonvillers;80000;32;80
03188;Montord;03000;84;03
61289;Mont-Ormel;61000;28;61
64404;Montory;64000;75;64
21440;Montot;21000;27;21
70368;Montot;70000;27;70
52335;Montot-sur-Rognon;52000;44;52
34170;Montouliers;34000;76;34
09210;Montoulieu;09000;76;09
34171;Montoulieu;34000;76;34
31386;Montoulieu-Saint-Bernard;31000;76;31
85147;Montournais;85000;52;85
65322;Montoussé;65000;76;65
31387;Montoussin;31000;76;31
34172;Montpellier;34701;76;34
17244;Montpellier-de-Médillan;17000;75;17
63240;Montpensier;63000;84;63
25405;Montperreux;25000;27;25
12156;Montpeyroux;12000;76;12
24292;Montpeyroux;24000;75;24
34173;Montpeyroux;34000;76;34
63241;Montpeyroux;63000;84;63
30182;Montpezat;30000;76;30
47190;Montpezat;47000;75;47
32289;Montpézat;32000;76;32
82131;Montpezat-de-Quercy;82000;76;82
07161;Montpezat-sous-Bauzon;07000;84;07
50350;Montpinchon;50000;28;50
81181;Montpinier;81000;76;81
31388;Montpitol;31000;76;31
55352;Montplonne;55000;44;55
24294;Montpon-Ménestérol;00354;75;24
71318;Montpont-en-Bresse;71000;27;71
10254;Montpothier;10000;44;10
47191;Montpouillan;47000;75;47
41150;Mont-près-Chambord;41106;24;41
31389;Montrabé;31701;76;31
50351;Montrabot;50000;28;50
01264;Montracol;01000;84;01
79183;Montravers;79000;75;79
07162;Montréal;07402;84;07
11254;Montréal;11000;76;11
32290;Montréal;32000;76;32
89267;Montréal;89000;27;89
01265;Montréal-la-Cluse;01202;84;01
26209;Montréal-les-Sources;26000;84;26
59415;Montrécourt;59000;32;59
46207;Montredon;46000;76;46
11255;Montredon-des-Corbières;11000;76;11
81182;Montredon-Labessonnié;81000;76;81
43142;Montregard;43000;84;43
31390;Montréjeau;00252;76;31
44104;Montrelais;44000;52;44
24295;Montrem;24203;75;24
37157;Montrésor;37000;24;37
71319;Montret;71000;27;71
28267;Montreuil;28000;24;28
62588;Montreuil;62201;32;62
85148;Montreuil;85000;52;85
93048;Montreuil;00851;11;93
61290;Montreuil-au-Houlme;61000;28;61
02521;Montreuil-aux-Lions;02000;32;02
49215;Montreuil-Bellay;49124;52;49
35192;Montreuil-des-Landes;35000;53;35
14448;Montreuil-en-Auge;14000;28;14
76449;Montreuil-en-Caux;76000;28;76
37158;Montreuil-en-Touraine;37000;24;37
49214;Montreuil-Juigné;49209;52;49
61291;Montreuil-la-Cambe;61000;28;61
27414;Montreuil-l'Argillé;27000;28;27
72209;Montreuil-le-Chétif;72000;52;72
35193;Montreuil-le-Gast;35000;53;35
72210;Montreuil-le-Henri;72000;52;72
58179;Montreuillon;58000;27;58
53160;Montreuil-Poulay;53000;52;53
35194;Montreuil-sous-Pérouse;35000;53;35
10255;Montreuil-sur-Barse;10000;44;10
52336;Montreuil-sur-Blaise;52000;44;52
60425;Montreuil-sur-Brêche;60000;32;60
95429;Montreuil-sur-Epte;95000;11;95
35195;Montreuil-sur-Ille;35000;53;35
49216;Montreuil-sur-Loir;49000;52;49
50352;Montreuil-sur-Lozon;50000;28;50
49217;Montreuil-sur-Maine;49000;52;49
60426;Montreuil-sur-Thérain;60000;32;60
52337;Montreuil-sur-Thonnance;52000;44;52
54381;Montreux;54000;44;54
90071;Montreux-Château;90000;27;90
68214;Montreux-Jeune;68000;44;68
68215;Montreux-Vieux;68000;44;68
49218;Montrevault-sur-Èvre;49307;52;49
38257;Montrevel;38000;84;38
39363;Montrevel;39000;27;39
01266;Montrevel-en-Bresse;01115;84;01
85197;Montréverd;85000;52;85
41151;Montrichard Val de Cher;41204;24;41
73173;Montricher-Albanne;73000;84;73
82132;Montricoux;82000;76;82
41152;Montrieux-en-Sologne;41000;24;41
74188;Montriond;74114;84;74
81183;Mont-Roc;81000;76;81
48103;Montrodat;48201;76;48
16231;Montrollet;16000;75;16
87100;Montrol-Sénard;87000;75;87
69138;Montromant;69000;84;69
05089;Montrond;05000;93;05
39364;Montrond;39000;27;39
25406;Montrond-le-Château;25000;27;25
42149;Montrond-les-Bains;42202;84;42
81184;Montrosier;81000;76;81
69139;Montrottier;69000;84;69
76450;Montroty;76000;28;76
92049;Montrouge;00851;11;92
41153;Montrouveau;41000;24;41
17245;Montroy;17000;75;17
12157;Montrozier;12000;76;12
77315;Montry;77405;11;77
37159;Monts;37202;24;37
60427;Monts;60000;32;60
76451;Mont-Saint-Aignan;00755;28;76
62589;Mont-Saint-Éloi;62000;32;62
02522;Mont-Saint-Jean;02000;32;02
21441;Mont-Saint-Jean;21000;27;21
72211;Mont-Saint-Jean;72000;52;72
70369;Mont-Saint-Léger;70000;27;70
02523;Mont-Saint-Martin;02000;32;02
08308;Mont-Saint-Martin;08000;44;08
38258;Mont-Saint-Martin;38000;84;38
54382;Mont-Saint-Martin;54405;44;54
02524;Mont-Saint-Père;02000;32;02
08309;Mont-Saint-Remy;08000;44;08
89268;Mont-Saint-Sulpice;89000;27;89
71320;Mont-Saint-Vincent;71000;27;71
12158;Montsalès;12000;76;12
04132;Montsalier;04000;93;04
15134;Montsalvy;15000;84;15
73175;Montsapey;73000;84;73
58180;Montsauche-les-Settons;58000;27;58
31391;Montsaunès;31000;76;31
74189;Mont-Saxonnex;74000;84;74
48127;Monts-de-Randon;48000;76;48
55353;Montsec;55000;44;55
61292;Montsecret-Clairefougère;61000;28;61
09211;Montségur;09000;76;09
26211;Montségur-sur-Lauzon;26000;84;26
07163;Montselgues;07000;84;07
14449;Monts-en-Bessin;14000;28;14
50273;Montsenelle;50000;28;50
62590;Monts-en-Ternois;62000;32;62
11256;Montséret;11000;76;11
65323;Montsérié;65000;76;65
09212;Montseron;09000;76;09
38259;Montseveroux;38000;84;38
97313;Montsinéry-Tonnegrande;9C000;03;973
49219;Montsoreau;49000;52;49
40196;Montsoué;40000;75;40
95430;Montsoult;95203;11;95
39365;Mont-sous-Vaudrey;39000;27;39
86167;Monts-sur-Guesnes;86000;75;86
61194;Monts-sur-Orne;61000;28;61
51382;Mont-sur-Courville;51000;44;51
54383;Mont-sur-Meurthe;54000;44;54
39366;Mont-sur-Monnet;39000;27;39
53161;Montsûrs;53101;52;53
10256;Montsuzain;10000;44;10
70371;Montureux-et-Prantigny;70000;27;70
70372;Montureux-lès-Baulay;70000;27;70
43143;Montusclat;43000;84;43
25408;Montussaint;25000;27;25
33293;Montussan;33701;75;33
81185;Montvalen;81000;76;81
46208;Montvalent;46000;76;46
73176;Montvalezan;73000;84;73
72071;Montval-sur-Loir;72204;52;72
26212;Montvendre;26000;84;26
42150;Montverdun;42000;84;42
73177;Montvernier;73000;84;73
15135;Montvert;15000;84;15
03189;Montvicq;03000;84;03
76452;Montville;00755;28;76
55355;Montzéville;55000;44;55
47192;Monviel;47000;75;47
11257;Monze;11000;76;11
50356;Moon-sur-Elle;50000;28;50
68217;Moosch;68301;44;68
68216;Mooslargue;68000;44;68
58181;Moraches;58000;27;58
17246;Moragne;17000;75;17
28268;Morainville;28000;24;28
27415;Morainville-Jouveaux;27000;28;27
78431;Morainvilliers;78000;11;78
69140;Morancé;00758;84;69
28269;Morancez;28501;24;28
52341;Morancourt;52000;44;52
37160;Morand;37000;24;37
51384;Morangis;51000;44;51
91432;Morangis;00851;11;91
60429;Morangles;60000;32;60
49220;Morannes sur Sarthe-Daumeray;49000;52;49
55356;Moranville;55000;44;55
38260;Moras;38000;84;38
26213;Moras-en-Valloire;26000;84;26
59416;Morbecque;59401;32;59
39367;Morbier;39202;27;39
40197;Morcenx-la-Nouvelle;40206;75;40
80568;Morchain;80000;32;80
62591;Morchies;62000;32;62
02525;Morcourt;02000;32;02
80569;Morcourt;80000;32;80
35196;Mordelles;35211;53;35
56140;Moréac;56214;53;56
41154;Morée;41000;24;41
85149;Moreilles;85000;52;85
88312;Morelmaison;88000;44;88
10257;Morembert;10000;44;10
38261;Morestel;38129;84;38
77316;Moret-Loing-et-Orvanne;77404;11;77
38263;Morette;38000;84;38
80570;Moreuil;80117;32;80
71321;Morey;71000;27;71
21442;Morey-Saint-Denis;21000;27;21
54385;Morfontaine;54000;44;54
40198;Morganx;40000;75;40
55357;Morgemoulin;55000;44;55
27417;Morgny;27000;28;27
02526;Morgny-en-Thiérache;02000;32;02
76453;Morgny-la-Pommeraye;76000;28;76
57483;Morhange;57133;44;57
63242;Moriat;63000;84;63
76606;Morienne;76000;28;76
60430;Morienval;60000;32;60
84081;Morières-lès-Avignon;00754;93;84
28270;Moriers;28000;24;28
04133;Moriez;04000;93;04
50357;Morigny;50000;28;50
91433;Morigny-Champigny;91401;11;91
74190;Morillon;74110;84;74
62592;Moringhem;62000;32;62
52342;Morionvilliers;52000;44;52
80571;Morisel;80117;32;80
88313;Moriville;88000;44;88
54386;Moriviller;54000;44;54
88314;Morizécourt;88000;44;88
33294;Morizès;33206;75;33
64405;Morlaàs;64601;75;64
18153;Morlac;18000;24;18
29151;Morlaix;29403;53;29
80572;Morlancourt;80000;32;80
64406;Morlanne;64000;75;64
71322;Morlet;71000;27;71
55359;Morley;55000;44;55
12159;Morlhon-le-Haut;12000;76;12
60431;Morlincourt;60304;32;60
77317;Mormant;77124;11;77
45216;Mormant-sur-Vernisson;45000;24;45
32291;Mormès;32000;76;32
84082;Mormoiron;84000;93;84
16232;Mornac;16601;75;16
17247;Mornac-sur-Seudre;17000;75;17
42151;Mornand-en-Forez;42000;84;42
26214;Mornans;26000;84;26
69141;Mornant;69205;84;69
84083;Mornas;84201;93;84
71323;Mornay;71000;27;71
18154;Mornay-Berry;18000;24;18
18155;Mornay-sur-Allier;18000;24;18
97116;Morne-à-l'Eau;9A701;01;971
71324;Moroges;71000;27;71
18156;Morogues;18000;24;18
2B169;Morosaglia;2B000;94;2B
25410;Morre;25106;27;25
02527;Morsain;02000;32;02
51386;Morsains;51000;44;51
27418;Morsan;27000;28;27
91434;Morsang-sur-Orge;00851;11;91
91435;Morsang-sur-Seine;00851;11;91
57484;Morsbach;57501;44;57
67303;Morsbronn-les-Bains;67000;44;67
67304;Morschwiller;67000;44;67
68218;Morschwiller-le-Bas;68701;44;68
2B170;Morsiglia;2B000;94;2B
88315;Mortagne;88000;44;88
61293;Mortagne-au-Perche;61201;28;61
59418;Mortagne-du-Nord;59203;32;59
17248;Mortagne-sur-Gironde;17000;75;17
85151;Mortagne-sur-Sèvre;85202;52;85
50359;Mortain-Bocage;50101;28;50
77318;Mortcerf;77000;11;77
25411;Morteau;25204;27;25
14452;Morteaux-Couliboeuf;14000;28;14
02528;Mortefontaine;02000;32;02
60432;Mortefontaine;60000;32;60
60433;Mortefontaine-en-Thelle;60000;32;60
87101;Mortemart;87000;75;87
60434;Mortemer;60000;32;60
76454;Mortemer;76000;28;76
77319;Mortery;77000;11;77
18157;Morthomiers;18000;24;18
02529;Mortiers;02000;32;02
17249;Mortiers;17000;75;17
86169;Morton;86000;75;86
61294;Mortrée;61000;28;61
23136;Mortroux;23000;75;23
62593;Morval;62000;32;62
90072;Morvillars;00261;27;90
50360;Morville;50000;28;50
88316;Morville;88000;44;88
45217;Morville-en-Beauce;45000;24;45
57485;Morville-lès-Vic;57000;44;57
60435;Morvillers;60000;32;60
80573;Morvillers-Saint-Saturnin;80000;32;80
76455;Morville-sur-Andelle;76000;28;76
57486;Morville-sur-Nied;57000;44;57
54387;Morville-sur-Seille;54000;44;54
10258;Morvilliers;10000;44;10
28271;Morvilliers;28000;24;28
62594;Mory;62000;32;62
60436;Mory-Montcrux;60000;32;60
74191;Morzine;74114;84;74
14453;Mosles;14000;28;14
51387;Moslins;51000;44;51
16233;Mosnac;16000;75;16
17250;Mosnac;17000;75;17
36131;Mosnay;36000;24;36
37161;Mosnes;37000;24;37
66119;Mosset;66000;76;66
21444;Mosson;21000;27;21
12160;Mostuéjouls;12000;76;12
70374;Motey-Besuche;70000;27;70
67305;Mothern;67114;44;67
29152;Motreff;29000;53;29
28272;Mottereau;28000;24;28
76456;Motteville;76000;28;76
38267;Mottier;38000;84;38
73180;Motz;73000;84;73
54388;Mouacourt;54000;44;54
44105;Mouais;44000;52;44
06084;Mouans-Sartoux;06701;93;06
54389;Mouaville;54000;44;54
35197;Mouazé;35000;53;35
85153;Mouchamps;85000;52;85
32292;Mouchan;32000;76;32
39370;Mouchard;39000;27;39
32293;Mouchès;32000;76;32
59419;Mouchin;59000;32;59
60437;Mouchy-le-Châtel;60000;32;60
43144;Moudeyres;43000;84;43
14454;Mouen;14601;28;14
27419;Mouettes;27000;28;27
89270;Mouffy;89000;27;89
27420;Mouflaines;27000;28;27
80574;Mouflers;80000;32;80
80575;Mouflières;80000;32;80
06085;Mougins;06701;93;06
64407;Mouguerre;00751;75;64
36133;Mouhers;36000;24;36
36134;Mouhet;36000;24;36
64408;Mouhous;64000;75;64
33295;Mouillac;33000;75;33
82133;Mouillac;82000;76;82
52344;Mouilleron;52000;44;52
85155;Mouilleron-le-Captif;85127;52;85
85154;Mouilleron-Saint-Germain;85000;52;85
55360;Mouilly;55000;44;55
55361;Moulainville;55000;44;55
81186;Moularès;81000;76;81
53162;Moulay;53301;52;53
81187;Moulayrès;81000;76;81
65324;Moulédous;65000;76;65
34174;Moulès-et-Baucels;34209;76;34
24296;Mouleydier;00553;75;24
30183;Moulézan;30000;76;30
28273;Moulhard;28000;24;28
16234;Moulidars;16000;75;16
33296;Mouliets-et-Villemartin;33000;75;33
49221;Mouliherne;49000;52;49
76457;Moulineaux;00755;28;76
14455;Moulines;14000;28;14
50362;Moulines;50000;28;50
06086;Moulinet;06000;93;06
47193;Moulinet;47000;75;47
81188;Moulin-Mage;81000;76;81
