INSEE_COM;typedebien_lite;nb_pieces;loyer_m2_median;nb_log;cle2
93073;a;2;17.92;21;93073-a-2
93073;a;3;14.84;9;93073-a-3
93073;a;4;8.87;1;93073-a-4
93073;a;5;13.89;1;93073-a-5
93073;m;2;19.11;2;93073-m-2
93073;m;3;15.32;1;93073-m-3
93074;a;1;22.32;10;93074-a-1
93074;a;2;16.3;5;93074-a-2
93074;a;3;15.455;8;93074-a-3
93074;a;5;10.43;1;93074-a-5
93074;m;2;23.45;1;93074-m-2
93077;a;1;21.62;30;93077-a-1
93077;a;2;19.77;47;93077-a-2
93077;a;3;16.36;21;93077-a-3
93077;a;4;14.76;10;93077-a-4
93077;a;5;11.035;2;93077-a-5
93077;m;2;20.0;1;93077-m-2
93077;m;3;10.42;1;93077-m-3
93077;m;5;15.0;1;93077-m-5
93078;a;1;21.74;7;93078-a-1
93078;a;2;17.09;16;93078-a-2
93078;a;3;14.31;5;93078-a-3
93078;l;2;23.8;1;93078-l-2
93078;m;2;22.5;1;93078-m-2
93078;m;4;16.02;2;93078-m-4
93078;m;5;14.95;1;93078-m-5
93079;a;2;18.869999999999997;2;93079-a-2
93079;a;3;15.49;1;93079-a-3
93079;a;4;10.96;3;93079-a-4
93079;a;5;10.55;1;93079-a-5
94001;a;1;25.78;3;94001-a-1
94001;a;2;21.62;4;94001-a-2
94001;a;3;15.36;7;94001-a-3
94001;a;4;13.59;2;94001-a-4
94001;l;1;40.0;1;94001-l-1
94001;m;3;11.21;2;94001-m-3
94002;a;1;27.04;48;94002-a-1
94002;a;2;21.51;63;94002-a-2
94002;a;3;18.35;45;94002-a-3
94002;a;4;18.655;8;94002-a-4
94002;a;5;17.36;1;94002-a-5
94002;m;3;23.25;1;94002-m-3
94003;a;1;29.55;13;94003-a-1
94003;a;2;23.41;23;94003-a-2
94003;a;3;19.72;22;94003-a-3
94003;a;4;18.08;5;94003-a-4
94003;m;4;19.8;1;94003-m-4
94003;m;5;19.66;1;94003-m-5
94003;m;7;6.93;1;94003-m-7
94004;a;1;21.14;14;94004-a-1
94004;a;2;19.53;21;94004-a-2
94004;a;3;14.57;13;94004-a-3
94004;a;4;14.61;4;94004-a-4
94004;a;5;11.76;3;94004-a-5
94011;a;1;35.235;6;94011-a-1
94011;a;2;18.81;5;94011-a-2
94011;a;3;17.57;4;94011-a-3
94011;a;4;16.43;2;94011-a-4
94011;m;4;20.48;1;94011-m-4
94011;m;5;15.38;1;94011-m-5
94011;m;7;10.87;1;94011-m-7
94015;a;1;25.6;9;94015-a-1
94015;a;2;22.05;17;94015-a-2
94015;a;3;17.5;13;94015-a-3
94015;a;4;17.57;3;94015-a-4
94015;m;3;20.335;2;94015-m-3
94015;m;5;13.71;1;94015-m-5
94016;a;1;30.799999999999997;42;94016-a-1
94016;a;2;21.55;42;94016-a-2
94016;a;3;18.555;42;94016-a-3
94016;a;4;18.57;13;94016-a-4
94016;a;5;19.11;2;94016-a-5
94016;d;1;30.21;1;94016-d-1
94016;m;2;23.69;1;94016-m-2
94016;m;4;8.29;1;94016-m-4
94016;m;8;3.72;1;94016-m-8
94017;a;1;26.82;40;94017-a-1
94017;a;2;19.45;83;94017-a-2
94017;a;3;16.96;45;94017-a-3
94017;a;4;15.71;21;94017-a-4
94017;a;5;14.61;4;94017-a-5
94017;m;1;30.0;1;94017-m-1
94017;m;3;19.83;5;94017-m-3
94017;m;4;19.7;3;94017-m-4
94017;m;6;15.545;2;94017-m-6
94018;a;1;32.11;39;94018-a-1
94018;a;2;26.29;51;94018-a-2
94018;a;3;21.689999999999998;12;94018-a-3
94018;a;4;18.8;1;94018-a-4
94018;a;5;28.57;1;94018-a-5
94019;a;1;21.93;14;94019-a-1
94019;a;2;18.04;23;94019-a-2
94019;a;3;15.84;30;94019-a-3
94019;a;4;13.58;15;94019-a-4
94019;m;3;14.795;4;94019-m-3
94019;m;5;16.240000000000002;2;94019-m-5
94019;m;6;13.245000000000001;4;94019-m-6
94019;m;7;12.52;2;94019-m-7
94021;a;1;26.25;7;94021-a-1
94021;a;2;18.240000000000002;16;94021-a-2
94021;a;3;16.14;13;94021-a-3
94021;a;4;18.82;3;94021-a-4
94021;a;5;10.545;2;94021-a-5
94021;a;6;23.16;1;94021-a-6
94021;m;4;15.05;2;94021-m-4
94022;a;1;27.73;35;94022-a-1
94022;a;2;20.8;50;94022-a-2
94022;a;3;17.06;51;94022-a-3
94022;a;4;15.31;13;94022-a-4
94022;a;5;11.04;5;94022-a-5
94022;l;1;30.15;1;94022-l-1
94022;m;4;17.2;1;94022-m-4
94028;a;1;27.085;54;94028-a-1
94028;a;2;19.85;84;94028-a-2
94028;a;3;17.865000000000002;54;94028-a-3
94028;a;4;15.29;35;94028-a-4
94028;a;5;15.63;5;94028-a-5
94028;l;1;26.0;1;94028-l-1
94028;m;1;33.33;1;94028-m-1
94028;m;2;18.54;1;94028-m-2
94028;m;3;14.435;2;94028-m-3
94028;m;4;11.095;2;94028-m-4
94028;m;6;18.02;1;94028-m-6
94033;a;1;28.415;32;94033-a-1
94033;a;2;23.625;40;94033-a-2
94033;a;3;20.77;33;94033-a-3
94033;a;4;18.795;4;94033-a-4
94033;a;5;21.88;1;94033-a-5
94033;l;1;30.77;1;94033-l-1
94033;m;1;44.0;1;94033-m-1
94033;m;2;29.03;1;94033-m-2
94033;m;3;23.56;1;94033-m-3
94033;m;4;22.12;3;94033-m-4
94033;m;5;17.79;1;94033-m-5
94033;m;6;18.655;4;94033-m-6
94034;a;1;23.79;13;94034-a-1
94034;a;2;20.24;17;94034-a-2
94034;a;3;16.18;23;94034-a-3
94034;a;4;14.71;27;94034-a-4
94034;a;5;17.41;2;94034-a-5
94034;m;2;33.33;1;94034-m-2
94034;m;3;16.15;1;94034-m-3
94034;m;4;19.215;2;94034-m-4
94034;m;7;11.67;1;94034-m-7
94037;a;1;30.89;32;94037-a-1
94037;a;2;23.33;32;94037-a-2
94037;a;3;17.365000000000002;20;94037-a-3
94037;a;4;16.075;6;94037-a-4
94037;m;1;35.6;1;94037-m-1
94037;m;2;27.42;1;94037-m-2
94037;m;3;23.33;1;94037-m-3
94037;m;8;3.45;1;94037-m-8
94038;a;1;29.76;29;94038-a-1
94038;a;2;20.82;40;94038-a-2
94038;a;3;17.86;27;94038-a-3
94038;a;4;17.62;11;94038-a-4
94038;m;3;17.04;1;94038-m-3
94038;m;5;21.634999999999998;2;94038-m-5
94038;m;6;20.53;2;94038-m-6
94041;a;1;29.63;39;94041-a-1
94041;a;2;24.24;65;94041-a-2
94041;a;3;19.415;48;94041-a-3
94041;a;4;17.66;27;94041-a-4
94041;a;5;15.864999999999998;4;94041-a-5
94041;d;1;39.45;1;94041-d-1
94041;l;1;40.0;1;94041-l-1
94041;l;3;20.41;1;94041-l-3
94041;m;1;47.5;1;94041-m-1
94041;m;3;29.015;2;94041-m-3
94041;m;6;24.73;1;94041-m-6
94042;a;1;26.275;48;94042-a-1
94042;a;2;21.479999999999997;56;94042-a-2
94042;a;3;19.939999999999998;20;94042-a-3
94042;a;4;21.47;6;94042-a-4
94042;d;1;33.48;1;94042-d-1
94042;m;2;32.48;3;94042-m-2
94042;m;3;26.95;2;94042-m-3
94042;m;4;20.83;1;94042-m-4
94042;m;5;21.05;3;94042-m-5
94042;m;6;12.5;1;94042-m-6
94042;m;7;19.23;1;94042-m-7
94043;a;1;34.62;45;94043-a-1
94043;a;2;24.405;42;94043-a-2
94043;a;3;22.025;10;94043-a-3
94043;a;4;17.18;20;94043-a-4
94043;a;5;17.19;7;94043-a-5
94043;l;1;39.5;2;94043-l-1
94043;m;2;23.64;1;94043-m-2
94043;m;5;19.47;1;94043-m-5
94043;m;9;26.53;1;94043-m-9
94044;a;1;23.33;11;94044-a-1
94044;a;2;17.715;28;94044-a-2
94044;a;3;14.805;18;94044-a-3
94044;a;4;14.010000000000002;2;94044-a-4
94044;a;7;9.31;1;94044-a-7
94044;m;4;13.91;1;94044-m-4
94046;a;1;27.24;113;94046-a-1
94046;a;2;22.200000000000003;134;94046-a-2
94046;a;3;19.845;114;94046-a-3
94046;a;4;18.61;18;94046-a-4
94046;a;5;20.95;3;94046-a-5
94046;d;1;34.19;1;94046-d-1
94046;m;2;27.5;1;94046-m-2
94046;m;3;22.12;3;94046-m-3
94046;m;4;24.32;1;94046-m-4
94047;a;1;19.04;6;94047-a-1
94047;a;2;18.0;4;94047-a-2
94047;a;3;13.63;1;94047-a-3
94047;a;4;14.47;1;94047-a-4
94047;m;4;17.97;1;94047-m-4
94048;m;4;15.0;1;94048-m-4
94052;a;1;26.305;36;94052-a-1
94052;a;2;23.9;72;94052-a-2
94052;a;3;21.01;19;94052-a-3
94052;a;4;20.02;20;94052-a-4
94052;a;5;21.775;2;94052-a-5
94052;m;3;21.49;1;94052-m-3
94052;m;7;17.62;1;94052-m-7
94053;a;1;21.54;1;94053-a-1
94053;a;3;13.86;1;94053-a-3
94054;a;1;23.810000000000002;4;94054-a-1
94054;a;2;17.665;14;94054-a-2
94054;a;3;14.805;8;94054-a-3
94054;a;4;13.83;12;94054-a-4
94054;a;5;12.94;5;94054-a-5
94054;m;2;27.0;2;94054-m-2
94055;a;3;18.0;5;94055-a-3
94055;m;3;17.314999999999998;2;94055-m-3
94055;m;4;16.22;1;94055-m-4
94055;m;5;15.945;4;94055-m-5
94055;m;6;16.0;1;94055-m-6
94056;a;1;22.71;5;94056-a-1
94056;a;2;23.08;3;94056-a-2
94056;m;4;13.57;1;94056-m-4
94058;a;1;26.27;39;94058-a-1
94058;a;2;21.145;60;94058-a-2
94058;a;3;19.69;30;94058-a-3
94058;a;4;16.9;10;94058-a-4
94058;a;5;17.1;3;94058-a-5
94058;m;3;24.0;2;94058-m-3
94058;m;5;17.09;2;94058-m-5
94058;m;7;20.31;1;94058-m-7
94058;m;8;23.05;1;94058-m-8
94059;a;1;22.369999999999997;10;94059-a-1
94059;a;2;18.27;35;94059-a-2
94059;a;3;16.1;18;94059-a-3
94059;a;4;14.5;9;94059-a-4
94059;a;5;12.4;2;94059-a-5
94059;m;3;22.09;1;94059-m-3
94059;m;5;15.47;2;94059-m-5
94059;m;7;11.61;1;94059-m-7
94060;a;1;22.19;5;94060-a-1
94060;a;2;19.775;2;94060-a-2
94060;m;4;14.81;1;94060-m-4
94060;m;5;15.0;1;94060-m-5
94065;a;1;27.22;7;94065-a-1
94065;a;2;19.86;7;94065-a-2
94065;a;3;18.035;12;94065-a-3
94065;a;4;18.36;5;94065-a-4
94065;m;3;20.77;1;94065-m-3
94067;a;1;33.17;32;94067-a-1
94067;a;2;29.73;51;94067-a-2
94067;a;3;24.21;16;94067-a-3
94067;a;4;26.0;2;94067-a-4
94067;a;5;25.66;1;94067-a-5
94067;m;8;31.58;1;94067-m-8
94068;a;1;26.21;135;94068-a-1
94068;a;2;21.28;147;94068-a-2
94068;a;3;19.36;52;94068-a-3
94068;a;4;20.119999999999997;18;94068-a-4
94068;a;5;20.57;5;94068-a-5
94068;l;2;14.49;1;94068-l-2
94068;l;3;23.27;1;94068-l-3
94068;m;2;21.875;2;94068-m-2
94068;m;3;21.6;6;94068-m-3
94068;m;4;16.625;2;94068-m-4
94068;m;5;21.23;5;94068-m-5
94068;m;6;22.69;3;94068-m-6
94068;m;7;16.39;3;94068-m-7
94068;m;8;1.54;2;94068-m-8
94069;a;1;28.325;28;94069-a-1
94069;a;2;23.5;19;94069-a-2
94069;a;3;23.13;11;94069-a-3
94069;a;4;25.89;1;94069-a-4
94070;a;2;16.12;1;94070-a-2
94070;a;3;21.67;1;94070-a-3
94070;m;2;16.28;1;94070-m-2
94071;a;1;23.21;7;94071-a-1
94071;a;2;19.44;15;94071-a-2
94071;a;3;16.62;11;94071-a-3
94071;a;5;11.705;2;94071-a-5
94071;m;5;19.49;2;94071-m-5
94073;a;1;22.54;30;94073-a-1
94073;a;2;19.045;74;94073-a-2
94073;a;3;15.46;47;94073-a-3
94073;a;4;14.86;22;94073-a-4
94073;a;5;13.68;5;94073-a-5
94073;m;3;20.0;1;94073-m-3
94074;a;1;34.62;1;94074-a-1
94074;a;2;17.32;4;94074-a-2
94074;a;3;13.11;1;94074-a-3
94074;a;4;15.37;1;94074-a-4
94075;a;1;25.38;5;94075-a-1
94075;a;2;19.51;5;94075-a-2
94075;a;3;15.59;2;94075-a-3
94075;a;5;14.29;1;94075-a-5
94075;m;4;10.38;1;94075-m-4
94075;m;5;14.55;1;94075-m-5
94075;m;6;13.309999999999999;2;94075-m-6
94076;a;1;29.18;62;94076-a-1
94076;a;2;21.74;80;94076-a-2
94076;a;3;18.95;53;94076-a-3
94076;a;4;17.035;26;94076-a-4
94076;a;5;17.3;7;94076-a-5
94076;a;6;14.71;1;94076-a-6
94076;d;1;41.67;1;94076-d-1
94076;m;1;31.79;1;94076-m-1
94076;m;2;24.78;4;94076-m-2
94076;m;3;11.07;3;94076-m-3
94076;m;4;19.88;1;94076-m-4
94076;m;5;20.0;1;94076-m-5
94076;m;6;25.45;1;94076-m-6
94076;m;7;17.87;1;94076-m-7
94077;a;1;22.395;10;94077-a-1
94077;a;2;18.75;19;94077-a-2
94077;a;3;16.08;13;94077-a-3
94077;a;4;14.94;3;94077-a-4
94078;a;1;27.185;12;94078-a-1
94078;a;2;20.0;32;94078-a-2
94078;a;3;17.615000000000002;12;94078-a-3
94078;a;4;12.61;4;94078-a-4
94078;m;4;13.14;1;94078-m-4
94079;a;1;21.22;39;94079-a-1
94079;a;2;18.5;53;94079-a-2
94079;a;3;16.4;45;94079-a-3
94079;a;4;16.025;8;94079-a-4
94079;a;5;28.1;1;94079-a-5
94079;m;3;18.91;1;94079-m-3
94079;m;5;20.62;1;94079-m-5
94080;a;1;35.05;83;94080-a-1
94080;a;2;28.33;112;94080-a-2
94080;a;3;26.119999999999997;44;94080-a-3
94080;a;4;27.545;12;94080-a-4
94080;a;5;33.94;4;94080-a-5
94080;a;6;23.36;2;94080-a-6
94080;a;54;24.33;1;94080-a-54
94080;l;1;32.99;1;94080-l-1
94080;m;2;26.67;2;94080-m-2
94081;a;1;27.42;64;94081-a-1
94081;a;2;22.04;86;94081-a-2
94081;a;3;17.17;44;94081-a-3
94081;a;4;17.14;27;94081-a-4
94081;a;5;12.22;5;94081-a-5
94081;a;10;3.23;1;94081-a-10
94081;m;1;33.33;5;94081-m-1
94081;m;3;19.41;4;94081-m-3
94081;m;4;16.47;3;94081-m-4
94081;m;5;14.71;1;94081-m-5
95002;a;1;18.74;1;95002-a-1
95008;a;3;14.105;2;95008-a-3
95014;a;2;17.94;1;95014-a-2
95014;m;5;12.48;1;95014-m-5
95018;a;1;25.0;27;95018-a-1
95018;a;2;18.14;86;95018-a-2
95018;a;3;16.23;33;95018-a-3
95018;a;4;15.69;11;95018-a-4
95018;a;7;9.9;1;95018-a-7
95018;l;1;33.33;1;95018-l-1
95018;m;2;19.57;1;95018-m-2
95018;m;3;18.15;4;95018-m-3
95018;m;4;15.31;2;95018-m-4
95018;m;5;12.14;5;95018-m-5
95018;m;6;9.25;1;95018-m-6
95019;a;2;18.92;3;95019-a-2
95019;a;3;15.055;2;95019-a-3
95019;a;4;15.62;1;95019-a-4
95019;m;2;20.24;1;95019-m-2
95019;m;3;16.36;1;95019-m-3
95024;a;2;12.5;1;95024-a-2
95024;a;3;12.88;1;95024-a-3
95026;a;2;15.6;1;95026-a-2
95028;m;4;13.79;1;95028-m-4
95039;a;1;21.8;2;95039-a-1
95039;a;2;16.94;10;95039-a-2
95039;a;3;15.21;1;95039-a-3
95039;m;1;23.68;1;95039-m-1
95039;m;3;13.38;1;95039-m-3
95040;m;1;17.085;2;95040-m-1
95040;m;6;10.71;1;95040-m-6
95042;a;1;19.365000000000002;2;95042-a-1
95042;a;5;10.95;1;95042-a-5
95051;a;1;19.29;5;95051-a-1
95051;a;2;15.780000000000001;6;95051-a-2
95051;a;3;14.51;7;95051-a-3
95051;a;4;13.29;2;95051-a-4
95052;a;1;20.165;8;95052-a-1
95052;a;2;16.63;21;95052-a-2
95052;a;3;13.79;9;95052-a-3
95055;a;3;16.12;1;95055-a-3
95056;a;1;8.33;1;95056-a-1
95056;a;2;19.32;2;95056-a-2
95056;m;4;11.3;1;95056-m-4
95060;a;2;19.61;8;95060-a-2
95060;a;3;15.7;3;95060-a-3
95060;a;6;10.52;1;95060-a-6
95060;m;3;21.52;1;95060-m-3
95060;m;6;13.88;1;95060-m-6
95063;a;1;28.9;9;95063-a-1
95063;a;2;18.6;19;95063-a-2
95063;a;3;17.19;25;95063-a-3
95063;a;4;15.65;13;95063-a-4
95063;a;5;15.7;3;95063-a-5
95063;a;7;3.19;2;95063-a-7
95063;m;2;19.21;1;95063-m-2
95063;m;3;20.63;1;95063-m-3
95063;m;5;17.86;1;95063-m-5
95074;a;1;16.13;1;95074-a-1
95074;a;2;14.95;5;95074-a-2
95078;a;2;10.83;3;95078-a-2
95078;a;3;13.72;3;95078-a-3
95088;a;3;15.33;1;95088-a-3
95091;a;2;25.33;1;95091-a-2
95091;a;3;14.98;2;95091-a-3
95091;m;2;20.45;1;95091-m-2
95094;a;3;16.9;1;95094-a-3
95094;a;4;14.3;1;95094-a-4
95102;m;5;16.44;1;95102-m-5
95116;a;2;15.19;1;95116-a-2
95119;a;3;11.96;1;95119-a-3
95119;m;2;15.74;1;95119-m-2
95127;a;1;25.0;118;95127-a-1
95127;a;2;17.33;158;95127-a-2
95127;a;3;15.35;116;95127-a-3
95127;a;4;14.21;63;95127-a-4
95127;a;5;6.11;35;95127-a-5
95127;a;6;12.559999999999999;20;95127-a-6
95127;a;7;5.02;4;95127-a-7
95127;d;1;29.005;2;95127-d-1
95127;m;1;17.75;2;95127-m-1
95127;m;3;8.955;2;95127-m-3
95127;m;4;16.27;8;95127-m-4
95127;m;5;11.66;8;95127-m-5
95127;m;6;18.7;6;95127-m-6
95127;m;7;5.140000000000001;6;95127-m-7
95127;m;8;12.56;4;95127-m-8
95127;m;9;17.59;1;95127-m-9
95134;a;2;14.07;1;95134-a-2
95139;m;4;9.18;1;95139-m-4
95142;a;2;16.125;6;95142-a-2
95142;a;3;13.79;1;95142-a-3
95142;m;2;17.25;1;95142-m-2
95142;m;5;13.16;1;95142-m-5
95149;a;1;20.79;1;95149-a-1
95149;a;3;16.4;1;95149-a-3
95150;a;3;8.97;1;95150-a-3
95151;m;4;14.63;2;95151-m-4
95176;a;1;25.165;4;95176-a-1
95176;a;2;20.24;27;95176-a-2
95176;a;3;14.845;12;95176-a-3
95176;m;3;16.67;1;95176-m-3
95176;m;4;17.369999999999997;2;95176-m-4
95176;m;5;15.4;1;95176-m-5
95176;m;6;18.18;1;95176-m-6
95177;m;5;16.28;1;95177-m-5
95181;a;3;12.86;1;95181-a-3
95183;a;1;19.27;7;95183-a-1
95183;a;2;16.905;8;95183-a-2
95183;a;3;15.52;9;95183-a-3
95183;a;4;12.64;1;95183-a-4
95183;m;6;9.79;1;95183-m-6
95197;a;1;25.255;18;95197-a-1
95197;a;2;19.0;51;95197-a-2
95197;a;3;14.98;35;95197-a-3
95197;a;4;13.73;13;95197-a-4
95197;a;5;11.57;2;95197-a-5
95197;m;1;29.9;2;95197-m-1
95197;m;3;18.83;2;95197-m-3
95197;m;4;19.37;3;95197-m-4
95197;m;5;13.63;3;95197-m-5
95199;a;1;19.915;8;95199-a-1
95199;a;2;16.64;29;95199-a-2
95199;a;3;14.935;16;95199-a-3
95199;a;4;15.0;4;95199-a-4
95199;a;5;11.79;3;95199-a-5
95199;a;6;10.94;1;95199-a-6
95199;m;1;23.2;1;95199-m-1
95199;m;2;21.18;1;95199-m-2
95199;m;3;14.55;1;95199-m-3
95199;m;4;15.58;1;95199-m-4
95199;m;5;17.5;1;95199-m-5
95203;a;1;22.81;9;95203-a-1
95203;a;2;17.95;19;95203-a-2
95203;a;3;15.92;22;95203-a-3
95203;a;4;14.99;11;95203-a-4
95203;a;5;15.55;1;95203-a-5
95203;m;3;20.0;3;95203-m-3
95203;m;4;16.27;4;95203-m-4
95203;m;5;12.969999999999999;2;95203-m-5
95205;a;1;18.67;5;95205-a-1
95205;a;2;16.14;5;95205-a-2
95205;a;3;12.54;1;95205-a-3
95205;m;4;15.07;1;95205-m-4
95210;a;1;26.48;33;95210-a-1
95210;a;2;20.325;74;95210-a-2
95210;a;3;20.235;24;95210-a-3
95210;a;4;17.435000000000002;20;95210-a-4
95210;a;5;18.545;2;95210-a-5
95210;m;4;15.0;1;95210-m-4
95210;m;6;13.105;2;95210-m-6
95210;m;8;15.67;1;95210-m-8
95211;a;1;18.12;1;95211-a-1
95211;a;2;18.13;3;95211-a-2
95211;a;4;10.35;1;95211-a-4
95211;m;4;16.78;2;95211-m-4
95212;a;1;20.0;1;95212-a-1
95218;a;1;22.26;5;95218-a-1
95218;a;2;17.23;15;95218-a-2
95218;a;3;13.535;10;95218-a-3
95218;a;4;15.0;2;95218-a-4
95218;a;5;12.27;1;95218-a-5
95218;m;1;26.19;1;95218-m-1
95218;m;4;7.9;1;95218-m-4
95219;a;1;21.9;14;95219-a-1
95219;a;2;17.6;41;95219-a-2
95219;a;3;16.54;27;95219-a-3
95219;a;4;13.690000000000001;4;95219-a-4
95219;m;3;16.92;1;95219-m-3
95219;m;4;15.78;1;95219-m-4
95229;a;1;25.705;2;95229-a-1
95229;a;2;18.825;8;95229-a-2
95229;a;3;16.07;7;95229-a-3
95229;a;4;14.02;4;95229-a-4
95229;m;3;18.4;1;95229-m-3
95241;a;1;21.2;1;95241-a-1
95241;a;2;18.54;1;95241-a-2
95241;a;3;17.5;1;95241-a-3
95241;m;3;17.0;1;95241-m-3
95250;a;1;16.83;1;95250-a-1
95250;a;2;18.255000000000003;2;95250-a-2
95250;a;4;10.7;1;95250-a-4
95250;m;5;15.88;3;95250-m-5
95252;a;1;22.7;24;95252-a-1
95252;a;2;17.67;55;95252-a-2
95252;a;3;15.45;63;95252-a-3
95252;a;4;14.59;18;95252-a-4
95252;a;5;14.97;2;95252-a-5
95252;m;5;12.61;3;95252-m-5
95252;m;6;13.75;1;95252-m-6
95252;m;7;9.97;2;95252-m-7
95253;a;3;15.27;1;95253-a-3
95256;a;1;20.62;1;95256-a-1
95256;a;2;19.095;2;95256-a-2
95256;a;3;16.53;2;95256-a-3
95257;a;1;24.775;2;95257-a-1
95257;a;2;17.07;3;95257-a-2
95257;a;3;11.03;1;95257-a-3
95257;m;3;20.63;1;95257-m-3
95257;m;4;16.67;1;95257-m-4
95268;a;1;19.93;5;95268-a-1
95268;a;2;15.105;4;95268-a-2
95268;a;3;13.765;4;95268-a-3
95268;a;4;10.98;2;95268-a-4
95270;a;3;15.1;2;95270-a-3
95277;a;1;20.41;4;95277-a-1
95277;a;2;17.65;7;95277-a-2
95277;a;3;14.645;6;95277-a-3
95277;m;3;14.7;2;95277-m-3
95277;m;4;16.48;1;95277-m-4
95277;m;5;14.11;2;95277-m-5
95277;m;6;12.82;2;95277-m-6
95280;a;1;20.46;12;95280-a-1
95280;a;2;15.43;12;95280-a-2
95280;a;3;16.145;6;95280-a-3
95280;m;5;13.55;1;95280-m-5
95288;a;1;24.29;3;95288-a-1
95288;a;2;21.735;4;95288-a-2
95288;a;3;14.47;3;95288-a-3
95288;a;4;14.850000000000001;2;95288-a-4
95288;a;5;13.91;1;95288-a-5
95288;m;3;17.13;1;95288-m-3
95288;m;4;16.18;1;95288-m-4
95288;m;7;13.969999999999999;2;95288-m-7
95295;a;5;7.99;1;95295-a-5
95295;m;3;14.49;1;95295-m-3
95295;m;4;10.09;1;95295-m-4
95304;m;1;18.86;1;95304-m-1
95306;a;1;20.57;18;95306-a-1
95306;a;2;18.56;55;95306-a-2
95306;a;3;16.07;33;95306-a-3
95306;a;4;16.125;10;95306-a-4
95306;a;5;12.715;4;95306-a-5
95306;m;2;20.255000000000003;2;95306-m-2
95306;m;3;22.66;3;95306-m-3
95306;m;7;13.01;1;95306-m-7
95306;m;8;12.2;1;95306-m-8
95308;a;1;16.785;2;95308-a-1
95308;m;3;13.42;1;95308-m-3
95313;a;1;21.494999999999997;6;95313-a-1
95313;a;2;17.805;6;95313-a-2
95313;a;3;17.685;4;95313-a-3
95313;a;4;12.8;1;95313-a-4
95313;l;1;1000.0;1;95313-l-1
95316;a;2;18.91;1;95316-a-2
95323;a;1;19.12;13;95323-a-1
95323;a;2;16.88;26;95323-a-2
95323;a;3;14.76;8;95323-a-3
95323;a;4;14.145;6;95323-a-4
95323;m;5;10.45;1;95323-m-5
95328;a;2;15.98;2;95328-a-2
95341;a;2;14.965;2;95341-a-2
95341;a;3;11.94;1;95341-a-3
95341;a;5;7.12;1;95341-a-5
95341;m;3;15.87;1;95341-m-3
95351;a;1;23.89;5;95351-a-1
95351;a;2;16.635;6;95351-a-2
95351;a;3;14.09;5;95351-a-3
95351;a;4;11.72;1;95351-a-4
95351;m;5;4.75;1;95351-m-5
95352;a;1;24.78;6;95352-a-1
95352;a;2;19.7;7;95352-a-2
95352;a;3;17.76;4;95352-a-3
95352;a;4;16.9;1;95352-a-4
95353;a;3;16.47;1;95353-a-3
95353;m;3;16.25;1;95353-m-3
95353;m;4;14.36;1;95353-m-4
95355;a;1;19.05;7;95355-a-1
95355;a;2;15.335;18;95355-a-2
95355;a;3;13.21;7;95355-a-3
95355;a;4;11.7;1;95355-a-4
95355;m;2;19.12;1;95355-m-2
95355;m;3;14.68;1;95355-m-3
95355;m;4;12.88;1;95355-m-4
95355;m;5;13.95;1;95355-m-5
95365;a;2;16.26;1;95365-a-2
95369;a;2;23.57;1;95369-a-2
95369;a;3;14.504999999999999;2;95369-a-3
95369;a;4;11.870000000000001;2;95369-a-4
95369;a;5;11.46;1;95369-a-5
95369;m;5;15.46;1;95369-m-5
95370;a;1;22.745;2;95370-a-1
95370;m;2;19.88;1;95370-m-2
95370;m;3;13.21;1;95370-m-3
95371;a;1;19.96;1;95371-a-1
95371;a;2;17.325;2;95371-a-2
95371;m;3;15.0;1;95371-m-3
95388;a;1;19.12;1;95388-a-1
95388;a;2;17.21;3;95388-a-2
95388;m;2;16.67;1;95388-m-2
95392;a;1;24.74;5;95392-a-1
95392;a;2;18.145;4;95392-a-2
95392;a;3;16.5;3;95392-a-3
95392;a;4;13.185;2;95392-a-4
95392;m;2;19.064999999999998;2;95392-m-2
95392;m;3;21.83;1;95392-m-3
95394;a;1;18.369999999999997;2;95394-a-1
95394;a;2;15.98;7;95394-a-2
95394;a;3;15.25;5;95394-a-3
95394;a;4;14.94;1;95394-a-4
95394;m;3;21.83;1;95394-m-3
95394;m;5;14.54;1;95394-m-5
95395;a;2;18.0;1;95395-a-2
95409;a;1;22.5;1;95409-a-1
95409;a;2;14.030000000000001;2;95409-a-2
95424;a;1;19.63;11;95424-a-1
95424;a;2;17.4;41;95424-a-2
95424;a;3;15.469999999999999;24;95424-a-3
95424;a;4;14.17;4;95424-a-4
95424;m;3;19.09;2;95424-m-3
95424;m;8;2.81;1;95424-m-8
95426;a;2;18.33;1;95426-a-2
95426;a;3;14.63;2;95426-a-3
95426;m;4;17.31;1;95426-m-4
95426;m;6;17.31;1;95426-m-6
95427;a;1;30.415;2;95427-a-1
95427;a;2;17.76;7;95427-a-2
95427;a;3;15.055;4;95427-a-3
95427;a;4;15.495000000000001;4;95427-a-4
95427;m;3;14.15;1;95427-m-3
95427;m;4;14.65;1;95427-m-4
95428;a;1;24.025;30;95428-a-1
95428;a;2;18.67;39;95428-a-2
95428;a;3;17.955;22;95428-a-3
95428;a;4;15.535;14;95428-a-4
95428;a;5;16.15;3;95428-a-5
95428;m;2;27.205;2;95428-m-2
95428;m;5;16.95;2;95428-m-5
95430;a;2;17.56;3;95430-a-2
95430;a;3;13.524999999999999;2;95430-a-3
95430;a;4;11.85;1;95430-a-4
