INSEE_COM;CODE_IRIS;typedebien_lite;nb_pieces;loyer_m2_median;nb_log;cle1
97119;971190101;m;3;13.08;1;97119-971190101-m-3
97119;971190101;m;4;10.17;2;97119-971190101-m-4
97119;971190102;a;4;12.5;1;97119-971190102-a-4
97119;971190103;m;3;20.27;1;97119-971190103-m-3
97120;971200103;a;4;9.09;1;97120-971200103-a-4
97120;971200104;a;1;24.0;1;97120-971200104-a-1
97120;971200104;a;2;28.0;1;97120-971200104-a-2
97120;971200104;a;3;13.739999999999998;2;97120-971200104-a-3
97120;971200104;a;4;11.0;3;97120-971200104-a-4
97120;971200105;a;3;9.629999999999999;2;97120-971200105-a-3
97120;971200105;a;4;12.594999999999999;2;97120-971200105-a-4
97120;971200105;a;5;14.77;1;97120-971200105-a-5
97120;971200106;a;1;26.67;1;97120-971200106-a-1
