INSEE_COM;LIBCOM;DEP;REG;ARR;CV;EPCI;NATURE_EPCI;ZE2020;UU2020
60332;Labruyère;60;32;602;6005;246000129;CC;3211;60000
60333;Lachapelle-aux-Pots;60;32;601;6002;246000913;CC;0054;60120
60334;Lachapelle-Saint-Pierre;60;32;601;6004;200067973;CC;0054;60000
60335;Lachapelle-sous-Gerberoy;60;32;601;6011;246000848;CC;0054;60000
60336;Lachaussée-du-Bois-d'Écu;60;32;601;6019;200067999;CA;0054;60000
60337;Lachelle;60;32;603;6007;200067965;CA;3210;60000
60338;Lacroix-Saint-Ouen;60;32;603;6007;200067965;CA;3210;60208
60339;Lafraye;60;32;601;6014;200067999;CA;0054;60000
60340;Lagny;60;32;603;6021;246000855;CC;3210;60000
60341;Lagny-le-Sec;60;32;604;6015;246000871;CC;3221;60203
60342;Laigneville;60;32;602;6016;246000129;CC;3211;60601
60343;Lalande-en-Son;60;32;601;6002;246000913;CC;0054;60000
60344;Lalandelle;60;32;601;6002;246000913;CC;0054;60000
60345;Lamécourt;60;32;602;6005;246000376;CC;3211;60000
60346;Lamorlaye;60;32;604;6003;246000764;CC;3211;60402
60347;Lannoy-Cuillère;60;32;601;6011;246000848;CC;0054;60000
60348;Larbroye;60;32;603;6017;246000756;CC;3210;60000
60350;Lassigny;60;32;603;6021;246000855;CC;3210;60000
60351;Lataule;60;32;603;6010;246000855;CC;3210;60000
60352;Lattainville;60;32;601;6004;246000707;CC;0054;60000
60353;Lavacquerie;60;32;601;6011;246000848;CC;0054;60000
60354;Laverrière;60;32;601;6011;246000848;CC;0054;60000
60355;Laversines;60;32;601;6014;200067999;CA;0054;60000
60356;Lavilletertre;60;32;601;6004;246000707;CC;0054;60000
60357;Léglantiers;60;32;602;6010;246000566;CC;3211;60000
60358;Lévignen;60;32;604;6015;246000871;CC;3221;60000
60359;Lhéraule;60;32;601;6011;246000913;CC;0054;60000
60360;Liancourt;60;32;602;6005;246000129;CC;3211;60601
60361;Liancourt-Saint-Pierre;60;32;601;6004;246000707;CC;0054;60000
60362;Libermont;60;32;603;6017;246000756;CC;3210;60000
60363;Lierville;60;32;601;6004;246000707;CC;0054;60000
60364;Lieuvillers;60;32;602;6019;246000566;CC;3211;60000
60365;Lihus;60;32;601;6011;246000848;CC;0054;60000
60366;Litz;60;32;602;6014;200067999;CA;0054;60000
60367;Loconville;60;32;601;6004;246000707;CC;0054;60000
60368;Longueil-Annel;60;32;603;6021;246000772;CC;3210;60502
60369;Longueil-Sainte-Marie;60;32;603;6010;246000897;CC;3210;60000
60370;Lormaison;60;32;601;6012;246000582;CC;0054;60000
60371;Loueuse;60;32;601;6011;246000848;CC;0054;60000
60372;Luchy;60;32;601;6019;200067999;CA;0054;60000
60373;Machemont;60;32;603;6021;246000772;CC;3210;60502
60374;Maignelay-Montigny;60;32;602;6010;246000566;CC;3211;60104
60375;Maimbeville;60;32;602;6005;246000376;CC;3211;60000
60376;Maisoncelle-Saint-Pierre;60;32;601;6014;200067999;CA;0054;60000
60377;Maisoncelle-Tuilerie;60;32;602;6019;200068005;CC;0054;60000
60378;Marest-sur-Matz;60;32;603;6021;246000772;CC;3210;60000
60379;Mareuil-la-Motte;60;32;603;6021;246000855;CC;3210;60000
60380;Mareuil-sur-Ourcq;60;32;604;6015;246000871;CC;3221;60000
60381;Margny-aux-Cerises;60;32;603;6021;246000855;CC;3210;60000
60382;Margny-lès-Compiègne;60;32;603;6006;200067965;CA;3210;60502
60383;Margny-sur-Matz;60;32;603;6010;246000855;CC;3210;60000
60385;Marolles;60;32;604;6015;246000871;CC;3221;60000
60386;Marquéglise;60;32;603;6010;246000855;CC;3210;60000
60387;Marseille-en-Beauvaisis;60;32;601;6011;246000848;CC;0054;60000
60388;Martincourt;60;32;601;6011;246000848;CC;0054;60000
60389;Maucourt;60;32;603;6017;246000756;CC;3210;60000
60390;Maulers;60;32;601;6019;200067999;CA;0054;60000
60391;Maysel;60;32;604;6013;200068047;CA;3211;60000
60392;Mélicocq;60;32;603;6021;246000772;CC;3210;60502
60393;Mello;60;32;604;6013;200067973;CC;3211;60125
60394;Ménévillers;60;32;602;6010;246000566;CC;3210;60000
60395;Méru;60;32;601;6012;246000582;CC;0054;60302
60396;Méry-la-Bataille;60;32;602;6010;246000566;CC;3210;60000
60397;Le Mesnil-Conteville;60;32;601;6011;246000848;CC;0054;60000
60398;Le Mesnil-en-Thelle;60;32;604;6003;200067973;CC;0054;60103
60399;Le Mesnil-Saint-Firmin;60;32;602;6019;200068005;CC;0054;60000
60400;Le Mesnil-sur-Bulles;60;32;602;6019;246000566;CC;3211;60000
60401;Le Mesnil-Théribus;60;32;601;6004;246000707;CC;0054;60000
60402;Le Meux;60;32;603;6007;200067965;CA;3210;60208
60403;Milly-sur-Thérain;60;32;601;6001;200067999;CA;0054;60000
60404;Mogneville;60;32;602;6016;246000129;CC;3211;60601
60405;Moliens;60;32;601;6011;246000848;CC;0054;60106
60406;Monceaux;60;32;602;6018;246000921;CC;3211;60601
60407;Monceaux-l'Abbaye;60;32;601;6011;246000848;CC;0054;60000
60408;Monchy-Humières;60;32;603;6010;246000855;CC;3210;60000
60409;Monchy-Saint-Éloi;60;32;602;6016;246000129;CC;3211;60601
60410;Mondescourt;60;32;603;6017;246000756;CC;3210;60000
60411;Monneville;60;32;601;6004;246000707;CC;0054;60000
60412;Montagny-en-Vexin;60;32;601;6004;246000707;CC;0054;60000
60413;Montagny-Sainte-Félicité;60;32;604;6015;246000871;CC;3221;60000
60414;Montataire;60;32;604;6013;200068047;CA;3211;60601
60415;Montépilloy;60;32;604;6018;200066975;CC;3211;60000
60416;Montgérain;60;32;602;6010;246000566;CC;3210;60000
60418;Montiers;60;32;602;6010;246000566;CC;3210;60000
60420;Montjavoult;60;32;601;6004;246000707;CC;0054;60000
60421;Mont-l'Évêque;60;32;604;6020;200066975;CC;3211;60000
60422;Montlognon;60;32;604;6015;200066975;CC;3221;60000
60423;Montmacq;60;32;603;6021;246000772;CC;3210;60502
60424;Montmartin;60;32;603;6010;246000897;CC;3210;60000
60425;Montreuil-sur-Brêche;60;32;602;6019;200068005;CC;0054;60000
60426;Montreuil-sur-Thérain;60;32;601;6004;200067973;CC;0054;60000
60427;Monts;60;32;601;6004;246000582;CC;0054;60000
60428;Le Mont-Saint-Adrien;60;32;601;6001;200067999;CA;0054;60000
60429;Morangles;60;32;604;6003;200067973;CC;3211;60000
60430;Morienval;60;32;604;6009;246000871;CC;3221;60000
60431;Morlincourt;60;32;603;6017;246000756;CC;3210;60305
60432;Mortefontaine;60;32;604;6020;246000764;CC;3211;60000
60433;Mortefontaine-en-Thelle;60;32;601;6004;200067973;CC;0054;60000
60434;Mortemer;60;32;603;6010;246000855;CC;3210;60000
60435;Morvillers;60;32;601;6011;246000848;CC;0054;60000
60436;Mory-Montcrux;60;32;602;6019;200068005;CC;0054;60000
60437;Mouchy-le-Châtel;60;32;601;6004;200067973;CC;0054;60000
60438;Moulin-sous-Touvent;60;32;603;6006;246000749;CC;3210;60000
60439;Mouy;60;32;602;6014;246000376;CC;3211;60301
60440;Moyenneville;60;32;602;6010;246000566;CC;3210;60000
60441;Moyvillers;60;32;603;6010;246000897;CC;3210;60123
60442;Muidorge;60;32;601;6019;200067999;CA;0054;60000
60443;Muirancourt;60;32;603;6017;246000756;CC;3210;60000
60444;Mureaumont;60;32;601;6011;246000848;CC;0054;60000
60445;Nampcel;60;32;603;6006;246000749;CC;3210;60000
60446;Nanteuil-le-Haudouin;60;32;604;6015;246000871;CC;3221;60121
60447;Néry;60;32;604;6009;200067965;CA;3210;60000
60448;Neufchelles;60;32;604;6015;246000871;CC;3221;60000
60449;Neufvy-sur-Aronde;60;32;603;6010;246000855;CC;3210;60000
60450;Neuilly-en-Thelle;60;32;604;6012;200067973;CC;3211;60116
60451;Neuilly-sous-Clermont;60;32;602;6014;246000376;CC;3211;60000
60452;Neuville-Bosc;60;32;601;6004;246000582;CC;0054;60000
60454;La Neuville-en-Hez;60;32;602;6014;200067999;CA;0054;60000
60456;La Neuville-Roy;60;32;602;6010;246000566;CC;3210;60000
60457;La Neuville-Saint-Pierre;60;32;602;6019;200068005;CC;0054;60000
60458;La Neuville-sur-Oudeuil;60;32;601;6011;246000848;CC;0054;60000
60459;La Neuville-sur-Ressons;60;32;603;6010;246000855;CC;3210;60102
60460;La Neuville-Vault;60;32;601;6011;246000848;CC;0054;60000
60461;Nivillers;60;32;601;6014;200067999;CA;0054;60000
60462;Noailles;60;32;601;6004;200067973;CC;0054;60109
60463;Nogent-sur-Oise;60;32;604;6016;200068047;CA;3211;60601
60464;Nointel;60;32;602;6005;246000376;CC;3211;60000
60465;Noirémont;60;32;602;6019;200068005;CC;0054;60000
60466;Noroy;60;32;602;6019;246000566;CC;3211;60000
60468;Nourard-le-Franc;60;32;602;6019;246000566;CC;0054;60000
60469;Novillers;60;32;601;6004;200067973;CC;0054;60000
60470;Noyers-Saint-Martin;60;32;602;6019;200068005;CC;0054;60000
60471;Noyon;60;32;603;6017;246000756;CC;3210;60305
60472;Offoy;60;32;601;6011;246000848;CC;0054;60000
60473;Ognes;60;32;604;6015;246000871;CC;3221;60000
60474;Ognolles;60;32;603;6021;246000855;CC;3210;60000
60476;Omécourt;60;32;601;6011;246000848;CC;0054;60000
60477;Ons-en-Bray;60;32;601;6002;246000913;CC;0054;60120
60478;Ormoy-le-Davien;60;32;604;6015;246000871;CC;3221;60000
60479;Ormoy-Villers;60;32;604;6015;246000871;CC;3221;60000
60480;Oroër;60;32;601;6014;200068005;CC;0054;60000
60481;Orrouy;60;32;604;6009;246000871;CC;3221;60000
60482;Orry-la-Ville;60;32;604;6020;246000764;CC;3211;60206
60483;Orvillers-Sorel;60;32;603;6010;246000855;CC;3210;60000
60484;Oudeuil;60;32;601;6011;246000848;CC;0054;60000
60485;Oursel-Maison;60;32;602;6019;200068005;CC;0054;60000
60486;Paillart;60;32;602;6019;200068005;CC;0054;60000
60487;Parnes;60;32;601;6004;246000707;CC;0054;60000
60488;Passel;60;32;603;6017;246000756;CC;3210;60000
60489;Péroy-les-Gombries;60;32;604;6015;246000871;CC;3221;60000
60490;Pierrefitte-en-Beauvaisis;60;32;601;6001;200067999;CA;0054;60000
60491;Pierrefonds;60;32;603;6007;246000749;CC;3210;60000
60492;Pimprez;60;32;603;6021;246000772;CC;3210;60000
60493;Pisseleu;60;32;601;6011;246000848;CC;0054;60000
60494;Plailly;60;32;604;6020;246000764;CC;3211;60000
60495;Plainval;60;32;602;6019;246000566;CC;3211;60000
60496;Plainville;60;32;602;6019;200068005;CC;0054;60000
60497;Le Plessier-sur-Bulles;60;32;602;6019;246000566;CC;0054;60000
60498;Le Plessier-sur-Saint-Just;60;32;602;6019;246000566;CC;3211;60207
60499;Plessis-de-Roye;60;32;603;6021;246000855;CC;3210;60000
60500;Le Plessis-Belleville;60;32;604;6015;246000871;CC;3221;60203
60501;Le Plessis-Brion;60;32;603;6021;246000772;CC;3210;60000
60502;Le Plessis-Patte-d'Oie;60;32;603;6017;246000756;CC;3210;60000
60503;Le Ployron;60;32;602;6010;246000566;CC;3211;60000
60504;Ponchon;60;32;601;6004;200067973;CC;0054;60000
60505;Pontarmé;60;32;604;6020;200066975;CC;3211;60000
60506;Pont-l'Évêque;60;32;603;6017;246000756;CC;3210;60305
60507;Pontoise-lès-Noyon;60;32;603;6017;246000756;CC;3210;60000
60508;Pontpoint;60;32;604;6018;246000921;CC;3211;60306
60509;Pont-Sainte-Maxence;60;32;604;6018;246000921;CC;3211;60306
60510;Porcheux;60;32;601;6002;246000707;CC;0054;60000
60511;Porquéricourt;60;32;603;6017;246000756;CC;3210;60000
60512;Pouilly;60;32;601;6004;246000582;CC;0054;60000
60513;Précy-sur-Oise;60;32;604;6013;200067973;CC;3211;60601
60514;Prévillers;60;32;601;6011;246000848;CC;0054;60000
60515;Pronleroy;60;32;602;6010;246000566;CC;3211;60000
60516;Puiseux-en-Bray;60;32;601;6011;246000913;CC;0054;60000
60517;Puiseux-le-Hauberger;60;32;604;6012;200067973;CC;0054;60000
60518;Puits-la-Vallée;60;32;602;6019;200068005;CC;0054;60000
60519;Quesmy;60;32;603;6017;246000756;CC;3210;60000
60520;Le Quesnel-Aubry;60;32;602;6019;200068005;CC;0054;60000
60521;Quincampoix-Fleuzy;60;32;601;6011;246000848;CC;0054;00154
60522;Quinquempoix;60;32;602;6019;246000566;CC;3211;60000
60523;Rainvillers;60;32;601;6002;200067999;CA;0054;60107
60524;Rantigny;60;32;602;6005;246000129;CC;3211;60601
60525;Raray;60;32;604;6018;200066975;CC;3210;60000
60526;Ravenel;60;32;602;6019;246000566;CC;3211;60000
60527;Réez-Fosse-Martin;60;32;604;6015;246000871;CC;3221;60000
60528;Reilly;60;32;601;6004;246000707;CC;0054;60000
60529;Rémécourt;60;32;602;6005;246000376;CC;3211;60000
60530;Rémérangles;60;32;602;6014;200067999;CA;0054;60000
60531;Remy;60;32;603;6010;246000897;CC;3210;60000
60533;Ressons-sur-Matz;60;32;603;6010;246000855;CC;3210;60102
60534;Rethondes;60;32;603;6006;246000749;CC;3210;60000
60535;Reuil-sur-Brêche;60;32;602;6019;200068005;CC;0054;60000
60536;Rhuis;60;32;604;6018;246000921;CC;3211;60000
60537;Ribécourt-Dreslincourt;60;32;603;6021;246000772;CC;3210;60204
60538;Ricquebourg;60;32;603;6010;246000855;CC;3210;60102
60539;Rieux;60;32;602;6018;246000921;CC;3211;60601
60540;Rivecourt;60;32;603;6010;246000897;CC;3210;60208
60541;Roberval;60;32;604;6018;246000921;CC;3210;60000
60542;Rochy-Condé;60;32;601;6014;200067999;CA;0054;60000
60543;Rocquemont;60;32;604;6009;246000871;CC;3221;60000
60544;Rocquencourt;60;32;602;6019;200068005;CC;0054;60000
60545;Romescamps;60;32;601;6011;246000848;CC;0054;60000
60546;Rosières;60;32;604;6015;246000871;CC;3221;60000
60547;Rosoy;60;32;602;6005;246000129;CC;3211;60000
60548;Rosoy-en-Multien;60;32;604;6015;246000871;CC;3221;60000
60549;Rotangy;60;32;601;6019;200067999;CA;0054;60000
60550;Rothois;60;32;601;6011;246000848;CC;0054;60000
60551;Rousseloy;60;32;602;6013;200068047;CA;3211;60000
60552;Rouville;60;32;604;6015;246000871;CC;3221;60000
60553;Rouvillers;60;32;602;6010;246000566;CC;3210;60000
60554;Rouvres-en-Multien;60;32;604;6015;246000871;CC;3221;60000
60555;Rouvroy-les-Merles;60;32;602;6019;200068005;CC;0054;60000
60556;Royaucourt;60;32;602;6010;246000566;CC;3211;60000
60557;Roy-Boissy;60;32;601;6011;246000848;CC;0054;60000
60558;Roye-sur-Matz;60;32;603;6021;246000855;CC;3210;60000
60559;La Rue-Saint-Pierre;60;32;602;6014;200067999;CA;0054;60000
60560;Rully;60;32;604;6018;200066975;CC;3211;60000
60561;Russy-Bémont;60;32;604;6009;246000871;CC;3221;60000
60562;Sacy-le-Grand;60;32;602;6018;246000921;CC;3211;60000
60563;Sacy-le-Petit;60;32;602;6018;246000921;CC;3211;60000
60564;Sains-Morainvillers;60;32;602;6010;246000566;CC;3211;60000
60565;Saint-André-Farivillers;60;32;602;6019;200068005;CC;0054;60000
60566;Saint-Arnoult;60;32;601;6011;246000848;CC;0054;60000
60567;Saint-Aubin-en-Bray;60;32;601;6002;246000913;CC;0054;60120
60568;Saint-Aubin-sous-Erquery;60;32;602;6005;246000376;CC;3211;60000
60569;Saint-Crépin-aux-Bois;60;32;603;6006;246000749;CC;3210;60000
60570;Saint-Crépin-Ibouvillers;60;32;601;6004;246000582;CC;0054;60000
60571;Saint-Deniscourt;60;32;601;6011;246000848;CC;0054;60000
60572;Saint-Étienne-Roilaye;60;32;603;6007;246000749;CC;3210;60000
60573;Sainte-Eusoye;60;32;602;6019;200068005;CC;0054;60000
60574;Saint-Félix;60;32;602;6014;200067973;CC;3211;60000
60575;Sainte-Geneviève;60;32;601;6004;200067973;CC;0054;60113
60576;Saint-Germain-la-Poterie;60;32;601;6001;200067999;CA;0054;60000
60577;Saint-Germer-de-Fly;60;32;601;6011;246000913;CC;0054;60000
60578;Saintines;60;32;604;6009;200067965;CA;3210;60108
60579;Saint-Jean-aux-Bois;60;32;603;6007;200067965;CA;3210;60000
60581;Saint-Just-en-Chaussée;60;32;602;6019;246000566;CC;3211;60207
60582;Saint-Léger-aux-Bois;60;32;603;6021;246000772;CC;3210;60000
60583;Saint-Léger-en-Bray;60;32;601;6002;200067999;CA;0054;60107
60584;Saint-Leu-d'Esserent;60;32;604;6013;200068047;CA;3211;60601
60585;Saint-Martin-aux-Bois;60;32;602;6010;246000566;CC;3210;60000
60586;Saint-Martin-le-Nœud;60;32;601;6002;200067999;CA;0054;60000
60587;Saint-Martin-Longueau;60;32;602;6018;246000921;CC;3211;60000
60588;Saint-Maur;60;32;601;6011;246000848;CC;0054;60000
60589;Saint-Maximin;60;32;604;6003;200068047;CA;3211;60601
60590;Saint-Omer-en-Chaussée;60;32;601;6011;246000848;CC;0054;60000
60591;Saint-Paul;60;32;601;6002;200067999;CA;0054;60107
60592;Saint-Pierre-es-Champs;60;32;601;6011;246000913;CC;0054;60000
60593;Saint-Pierre-lès-Bitry;60;32;603;6006;246000749;CC;3210;60000
60594;Saint-Quentin-des-Prés;60;32;601;6011;246000848;CC;0054;60000
60595;Saint-Remy-en-l'Eau;60;32;602;6019;246000566;CC;3211;60000
60596;Saint-Samson-la-Poterie;60;32;601;6011;246000848;CC;0054;60000
60597;Saint-Sauveur;60;32;603;6007;200067965;CA;3210;60108
60598;Saint-Sulpice;60;32;601;6004;200067973;CC;0054;60000
60599;Saint-Thibault;60;32;601;6011;246000848;CC;0054;60000
60600;Saint-Vaast-de-Longmont;60;32;604;6009;200067965;CA;3210;60124
60601;Saint-Vaast-lès-Mello;60;32;604;6013;200068047;CA;3211;60000
60602;Saint-Valery;60;32;601;6011;246000848;CC;0054;60000
60603;Salency;60;32;603;6017;246000756;CC;3210;60000
60604;Sarcus;60;32;601;6011;246000848;CC;0054;60000
60605;Sarnois;60;32;601;6011;246000848;CC;0054;60000
60608;Le Saulchoy;60;32;601;6019;200067999;CA;0054;60000
60609;Savignies;60;32;601;6001;200067999;CA;0054;60000
60610;Sempigny;60;32;603;6017;246000756;CC;3210;60305
60611;Senantes;60;32;601;6011;246000848;CC;0054;60000
60612;Senlis;60;32;604;6020;200066975;CC;3211;60304
60613;Senots;60;32;601;6004;246000707;CC;0054;60000
60614;Serans;60;32;601;6004;246000707;CC;0054;60000
60615;Sérévillers;60;32;602;6019;200068005;CC;0054;60000
60616;Sérifontaine;60;32;601;6002;246000913;CC;0054;60105
60617;Sermaize;60;32;603;6017;246000756;CC;3210;60000
60618;Séry-Magneval;60;32;604;6009;246000871;CC;3221;60000
60619;Silly-le-Long;60;32;604;6015;246000871;CC;3221;60000
60620;Silly-Tillard;60;32;601;6004;200067973;CC;0054;60000
60621;Solente;60;32;603;6021;246000855;CC;3210;60000
60622;Sommereux;60;32;601;6011;246000848;CC;0054;60000
60623;Songeons;60;32;601;6011;246000848;CC;0054;60000
60624;Sully;60;32;601;6011;246000848;CC;0054;60000
60625;Suzoy;60;32;603;6017;246000756;CC;3210;60000
60626;Talmontiers;60;32;601;6011;246000913;CC;0054;60000
60627;Tartigny;60;32;602;6019;200068005;CC;0054;60000
60628;Therdonne;60;32;601;6014;200067999;CA;0054;60000
60629;Thérines;60;32;601;6011;246000848;CC;0054;60000
60630;Thibivillers;60;32;601;6004;246000707;CC;0054;60000
60631;Thiers-sur-Thève;60;32;604;6020;200066975;CC;3211;60000
60632;Thiescourt;60;32;603;6021;246000855;CC;3210;60000
60633;Thieuloy-Saint-Antoine;60;32;601;6011;246000848;CC;0054;60000
60634;Thieux;60;32;602;6019;200068005;CC;0054;60000
60635;Thiverny;60;32;604;6013;200068047;CA;3211;60601
60636;Thourotte;60;32;603;6021;246000772;CC;3210;60502
60637;Thury-en-Valois;60;32;604;6015;246000871;CC;3221;60000
60638;Thury-sous-Clermont;60;32;602;6014;200067973;CC;3211;60000
60639;Tillé;60;32;601;6014;200067999;CA;0054;60501
60640;Tourly;60;32;601;6004;246000707;CC;0054;60000
60641;Tracy-le-Mont;60;32;603;6006;246000749;CC;3210;60110
60642;Tracy-le-Val;60;32;603;6021;246000772;CC;3210;60110
60643;Tricot;60;32;602;6010;246000566;CC;3210;60000
60644;Trie-Château;60;32;601;6004;246000707;CC;0054;00357
60645;Trie-la-Ville;60;32;601;6004;246000707;CC;0054;00357
60646;Troissereux;60;32;601;6014;200067999;CA;0054;60000
60647;Trosly-Breuil;60;32;603;6006;246000749;CC;3210;60205
60648;Troussencourt;60;32;602;6019;200068005;CC;0054;60000
60650;Trumilly;60;32;604;6009;246000871;CC;3221;60000
60651;Ully-Saint-Georges;60;32;604;6013;200067973;CC;3211;60000
60652;Valdampierre;60;32;601;6004;246000582;CC;0054;60000
60653;Valescourt;60;32;602;6019;246000566;CC;3211;60000
60654;Vandélicourt;60;32;603;6021;246000772;CC;3210;60000
60655;Varesnes;60;32;603;6017;246000756;CC;3210;60000
60656;Varinfroy;60;32;604;6015;246000871;CC;3221;60000
60657;Vauchelles;60;32;603;6017;246000756;CC;3210;60000
60658;Vauciennes;60;32;604;6009;246000871;CC;3221;60000
60659;Vaudancourt;60;32;601;6004;246000707;CC;0054;60000
60660;Le Vaumain;60;32;601;6002;246000913;CC;0054;60000
60661;Vaumoise;60;32;604;6009;246000871;CC;3221;60000
60662;Le Vauroux;60;32;601;6002;246000913;CC;0054;60000
60663;Velennes;60;32;601;6014;200067999;CA;0054;60000
60664;Vendeuil-Caply;60;32;602;6019;200068005;CC;0054;60000
60665;Venette;60;32;603;6007;200067965;CA;3210;60502
60666;Ver-sur-Launette;60;32;604;6015;246000871;CC;3221;60000
60667;Verberie;60;32;604;6009;200067965;CA;3210;60124
60668;Verderel-lès-Sauqueuse;60;32;601;6014;200067999;CA;0054;60000
60669;Verderonne;60;32;602;6005;246000129;CC;3211;60000
60670;Verneuil-en-Halatte;60;32;604;6008;246000921;CC;3211;60601
60671;Versigny;60;32;604;6015;246000871;CC;3221;60000
60672;Vez;60;32;604;6009;246000871;CC;3221;60000
60673;Viefvillers;60;32;601;6019;200068005;CC;0054;60000
60674;Vieux-Moulin;60;32;603;6007;200067965;CA;3210;60000
60675;Vignemont;60;32;603;6010;246000855;CC;3210;60000
60676;Ville;60;32;603;6017;246000756;CC;3210;60000
60677;Villembray;60;32;601;6011;246000913;CC;0054;60000
60678;Villeneuve-les-Sablons;60;32;601;6012;246000582;CC;0054;60000
60679;La Villeneuve-sous-Thury;60;32;604;6015;246000871;CC;3221;60000
60680;Villeneuve-sur-Verberie;60;32;604;6018;246000921;CC;3210;60000
60681;Villers-Saint-Barthélemy;60;32;601;6002;246000913;CC;0054;60000
60682;Villers-Saint-Frambourg-Ognon;60;32;604;6018;200066975;CC;3211;60000
60683;Villers-Saint-Genest;60;32;604;6015;246000871;CC;3221;60000
60684;Villers-Saint-Paul;60;32;604;6016;200068047;CA;3211;60601
60685;Villers-Saint-Sépulcre;60;32;601;6004;200067973;CC;0054;60201
60686;Villers-sous-Saint-Leu;60;32;604;6013;200067973;CC;3211;60601
60687;Villers-sur-Auchy;60;32;601;6011;246000913;CC;0054;60000
60688;Villers-sur-Bonnières;60;32;601;6011;246000848;CC;0054;60000
60689;Villers-sur-Coudun;60;32;603;6010;246000855;CC;3210;60000
60691;Villers-Vermont;60;32;601;6011;246000848;CC;0054;60000
60692;Villers-Vicomte;60;32;602;6019;200068005;CC;0054;60000
60693;Villeselve;60;32;603;6017;246000756;CC;3210;60000
60695;Vineuil-Saint-Firmin;60;32;604;6020;246000764;CC;3211;60402
60697;Vrocourt;60;32;601;6011;246000848;CC;0054;60000
60698;Wacquemoulin;60;32;602;6010;246000566;CC;3210;60000
60699;Wambez;60;32;601;6011;246000848;CC;0054;60000
60700;Warluis;60;32;601;6002;200067999;CA;0054;60000
